Username;Comment;Target;Label
castelloherman;N_Target eh JONGOSSS BANGSAT dia orang kaya dokter pengusaha relawan jutaan masker di hibahkan nah elu GEMBEL berOTAK TAI GOBLOGGG PENGANGGURAN GK LAKU MAKHLUK TAI;['monikanggraini'];1
kindsheyy___;N_Target hanya kadrun yang bisa;['ikankoi06'];1
jo_understand;N_Target lucu Lo sendiri ngurusin urusan Indonesia bukannya lo udah nyelametin diri ama keluarga lo Keluar dari nkri;['jlan_hdup'];1
anggorosigitaribowo;N_Target makanya jgn suka fitnah Allah korona tentara Allah pemilu ngafirin sesama Muslim beda pilihan;['tonibukit'];1
bashirsyauqi;N_Target matamu req gur bbtar lgi lo gue block ya jingan wkwkwk;['gnaniii_fairy'];1
novarinahasan;N_Target nah itu dia maksud lock down sm sekali nggak bs keluar rmh at all persis kayak di India nanti ujung nya kits kelaparan trus akhirnya keluar rmh jg utk jarah apapun buat mkn tp sy kira memang itu yg di inginkan kelompok Wan Abud dkk krn setelah itu mereka bs mengatakan Pemerintah nggak becus ngurus rakyatnya ngajak kudeta;['ayuhunaeni'];1
kikiamalianingrum;N_Target sama mbak sy juga ga follow dia samsek ntah di IG atau twitter cuma ada capture an yg nunjukin kalo dia berulah lg dengan cara suruh follwrnya atau fans dia cipengclan utk report akun buzzerRp seperti yg mbak Vera bilang;['monikanggraini'];1
septyanceo;N_Target saya follow dia di ig dia saranin karantina wilayah khusu jakarta ke jokowi gubernur dan staf kusus kebetulan dia akrab sama pendiri ruang guru itu bahkan udah direspon karena teman nah dia kemudian diserbu buzzer pemerintah dia lawan pake pendukungnya cipeng clan twit war sama akun digembok tapi dia gak tau kalo akun digembok bukan buzzer maka dihack lah sampe muncul voicenote itu sebelum voicenote gubenur dki mengajukan karantina wilayan jakarta pas kebetulan akun digembok ngorek gubernur sepaham ku gitu kejadiannya rentet jadi dr tirta kejebak betmen di pusaran politik;['rio_chocoman'];1
sofia_figsgarden;N_Target sianiesda kena racun yg dia tabur sendiri;['dewimarita03'];1
toeta2311;N_Target temannya si felix siauwalan itu ya;['monikanggraini'];1
inovita99;Nah mingkem loe wanabud;['None'];1
uhibbukka_fillah;Tuh di fb goreng sana sini Jebule dibawah bimbingan kadrun yg terkenal wkwkwkwk;['None'];1
hardiansyahgold25;Uang pajak dikemanain sampe gak brani lockdown rezim byk makan nyawa;['None'];1
ayu.krukut;Wanabud nyari panggung biar di bilang presiden hahaha amit kalo dia jdi presiden;['None'];1
veronicasantoso023;Wankejut anak durhaka;['None'];1
sagisentosa;Yg pnya hajat pk jokowi ehh yg mo di anggep tuan rumah si abud kan taek tuh abud n kmpret;['None'];1
maryanifiks;emang cerdas pak jokowi diam nya beliau itu strategi se olah mengamati polah tingkah para pasukan kadal tidak perlu di korek krn semua rencana mereka terlihat gamblang dr koar nya setelah di rasa tepat baru beliau bereaksi andaikata semua pandemi ini berakhir sejarah akan mencatat indonesia menghadapi pandemi corona dengan strategi yg hebat tidak perlu lockdown terlebih beban kita bertambah karena kekacauan yg di rancang para kadal gurun luar biasa pak de;['None'];1
roniepong30;finally wan abud dong ya yg kena efek kejut sangguplah wan kan apbd gede nya bukan maeeen;['None'];1
rose_madina;neng N_Target knp ga dilaporkan sbg penyebar hoax aja si wan abud ini ya gemes bgt aku sbg warga DKI;['airinairinnz'];1
dragon_iceman;yaelah cebong bangsaatttt;['None'];1
permanas374;Jangan smakan nabi dg sijontor;['None'];1
suwardiwiratama;Kecebong itu orang kalap makanya kalau ngomong biasanya pake dengkul krn isi kepala sama dengkulnya sama;['None'];1
avieanantavia;Apakah yg namanya putri emang pada gundik semuaa;['None'];1
abdimarzuka;BUMN dipimpin garong;['None'];1
kztrks;Banyak codot ya di BUMN;['None'];1
amorfking;Berikutnya BUMN sarang taliban penyandang donatur demo bersilid silid gerombolan kadrun YANG AKAN DIBERSIHKAN;['None'];1
entong_le_zimmer;Bu susi balik aja ke laut kasihan laut indonesia amburadul dibawah si edi kontol kapal dijualah benih lobster dijual lah modus semua krbijakan si bangsat;['None'];1
sndspryd31;Direktur utama GARUDA kok selundupin malu sama orang miskin yang di palakin pajak Mulu TOT;['None'];1
naya_dk16;Dirut Garuda gak mungkin gaji UMK Kenapa masih serakah pelit dan licik untuk bayar pajak menyalahgunakan kekuasaan dengan tidak tahu malu;['None'];1
marifjohan;Dirut busukk;['None'];1
resakurniawan__;Dirut goblg;['None'];1
hrmns13;Dirut kontlo sini buat saya saja harleynya;['None'];1
tomialdzuljalaaliwalikraam;Dirut sarap jelema ges poek ku dunia ku harta ku jabatan Kitu kudu tobat;['None'];1
n0v0c4n3;Gila si ari tuh semena mena thd awak kabin menyalahgunakan fasilitas jadi kartel tiket waduh benar mafia dikira perusahaan neneknya;['None'];1
pancaguna;Gue yakin setelah ini jadi kadrun tuh x direktur Sok sok pake peci dan bermain politik;['None'];1
nr.karimah;Gundiknya apakabar yaaa kalo ayang bebnya di pecat;['None'];1
simbolonjr83;Hahahahhaha N_Target direksinya bobrok;['garuda'];1
lalakikuk80;IG nya si gundik apaan ya;['None'];1
davidstephanus;Kalo sandi masuk BUMN ya bodoh ae;['None'];1
simon.suganda;Kemungkinan Bagasrahmata ini masih ada hubungan kerabat dengan si koruptor antek nya;['None'];1
dinnapuutri;Lanjut dah min Trus kalo netizen mau laporin praktek trio lendir ini kemana yah kira Supaya selain AA sisa nya bisa dibersihin juga Termasuk si gundik nya itu;['None'];1
fenaldy_kusuma;Liat twitter N_Target dah gak tau diri emang nih dirut Karma tuh ngerugiin uang negara serakah tamak arogan apalagi gundiknya operasi plastik pake duit negara tuhh CKCKCK bejat banget dahhh hukum seberatnya;['digeeembok'];1
azethabe;Mampoooss tuch si AA semoga direksi yg lain juga kesambeer;['None'];1
esterpurnama;Mampus gak lu pak mantan dirut;['None'];1
nelfi_syamsir_;Mantap bikin miskin tuh AA;['None'];1
rifanugroz;Mengundurkan diri pa dicopot katanya Garuda bangkrut bosnya malah nylundupin HD gilee bener ni orang;['None'];1
bali_transport777;Menkosaurus kagak merestui;['None'];1
monicabakara;Mukanya taro kemana ya ini dirut garuda;['None'];1
simon.suganda;N_Target Dugaan saya anda masih ada hubungan kerabat dengan si koruptor dan kroninya;['bagasrahmata'];1
guguns1991;N_Target KADRUN MUNCUL;['abuomar418'];1
bungsu_1120;N_Target Kadrun;['abuomar418'];1
aglazuardi;N_Target Nama lu abuomar bagus tp isi TL kayak sampah isinya hinaan semua;['abuomar418'];1
mahess.aa;N_Target abangku sayang Islam tidak mengajarkan dan menganjurkan kita untuk suudzon sama orang Alah nyinyir aja lu kadrun;['abuomar418'];1
raind_pr;N_Target abu doggy;['abuomar418'];1
muamar.shodiqin;N_Target akun kagak jelas inget azabb ki aki kalo ngomong jangan sembarangan;['abuomar418'];1
indraaryprasetya;N_Target akun palsu komen goblok;['abuomar418'];1
nazriel_malik;N_Target ampun om dirijik lagi umroh;['fearlless'];1
abuomar418;N_Target apa Chin bachin;['mujahidfuad'];1
mujahidfuad;N_Target apasih KADRUN;['abuomar418'];1
roma_borjuntak;N_Target bikin akun medsos gak inget mati yaa Isi dan komentnya unfaedah semua;['abuomar418'];1
ariezfaturrohman;N_Target bukan nya makasih lu goblok;['abuomar418'];1
yanti_2019;N_Target ciri khas kadrun suudzon ampe dosa numpuk;['abuomar418'];1
tnbyhrlmbg;N_Target ciri khas umat islam paling ngislam di indonesia yang berlabel ya kaya ini nih Fitnah caci maki suudzon udah hal yang halal di lingkaran mereka Mas mas Wkk;['abuomar418'];1
itsmeaviscenn;N_Target dan serikat pekerja yg melaporkan youtuber itu jg dikabarkan serikat pekerja tandingan yg dibikin sama si AA sendiri Kasarnya serikat pekerja tp penjilat;['e'];1
rahman_hkm45;N_Target dasar kardun otak dangkal;['abuomar418'];1
dantioktavanya;N_Target dasar netijen juliddd;['abuomar418'];1
mahendradave.29;N_Target dirut Garuda mending lo bunuh diri ini akibat dari arogan lo mampusss lo kemakan sumpah;['ariaskara'];1
lvvtfil;N_Target drun drun kadrun;['abuomar418'];1
ilhamirvan_10;N_Target emang mau jd negara komunis;['siscaelis6019'];1
hyuun.jeon;N_Target etelmu;['abuomar418'];1
maywuha;N_Target ga ada mbak jangan kan si mbak asih yg dibuat kesalahannya sm si putri gundik dirut garuda lah wong pilot aja bisa ketempuan kalo nyinggung dese buruan baca deh mbak emejing terheran bisa nya perusahaan gede BUMN kebanggaan negara lah yah dipimpin orang maniak jadi kasian sama para pramugari garuda;['devitapurnamasari'];1
teviandrian;N_Target giliran kerjaa bener tetep dinyinyirin juga apresiasi dong kontol;['abuomar418'];1
aldhysosu23;N_Target goblok mikir dulu;['abuomar418'];1
yogesvaraq;N_Target goblokmu;['abuomar418'];1
mahendradave.29;N_Target hidup lo yang penuh carmuk lo yang dangkal pikirannya orang bener lo salahin orang salah lo belain mending N_Target lo bunuh diri;['abuomar418', 'abuomar418'];1
adiy.nug;N_Target hmmmmm kadruuun;['abuomar418'];1
joshuanbbn;N_Target ibu kamu waktu mengandung anda kayaknya kebanyakan makan sperma deh Makanya anaknya kayak anda gtu;['abuomar418'];1
maywuha;N_Target itu alesan gundik aja mbak sebenernya takut kesaing sm mbak asih masalahnya mbak asih kemaren ikutan indonesia idol trus dipuji lah kan yakh seseantaro indonesia nah kebetulan dia dipindahin ke makasar tanpa ada angin dan hujan ya gitu lah sungguh tak kusangka garud paraaaaah banget orang atasnya miara gundik bak seorang ratu emejing baca twitter N_Target baca dr nomor satu sampe terakhir gila paraaaaah;['devitapurnamasari', 'digeeembok'];1
meldaayub;N_Target kadalllll;['abuomar418'];1
jojolyci;N_Target kamu carot cari otak dulu sana Kalo nemu pasang d kepalamu bukan di dengkul Baru deh boleh komen;['abuomar418'];1
ahmattnur17_;N_Target kasihan junjungan lu cuma jadi mentri ya goblok wkwkwkwk sono lu banyak berdoa di monas siapa tau junjungan lu di angkat jd presiden;['abuomar418'];1
abuomar418;N_Target kkkkk bachin BABI CHINA;['wibowo'];1
abuomar418;N_Target kkkkk sok baik versi got;['rein13_studio'];1
adriansiswanto94_;N_Target lo yang carmuk pp lu aja gambar tai Muka lo ampas tai;['abuomar418'];1
gatotsusanto;N_Target loh bisa ap akun aj bodong;['abiudintanyo'];1
adibagusprasetio;N_Target mampus lo ketauan hahahah;['Ariaskhara'];1
gatotsusanto;N_Target matamu kui;['zamainuri'];1
marley.guzz;N_Target myan pak cari follower dan jualan dengam cara haram Gak napa auto neraka;['abuomar418'];1
tijehsyariah;N_Target ngintip akunnya Oh kadrun binal;['abuomar418'];1
van4pran;N_Target ngliat kaya gini panas ya elu jd ny julid;['abuomar418'];1
trustanyoned;N_Target same shit different days;['abuomar418'];1
jual.es.batu;N_Target sampah yg kek gini buang ke laut aja;['abuomar418'];1
ichsanmuhamad.ir;N_Target satu kaum kayanya lu sm dirut garuda sama kadrun;['abuomar418'];1
gatotsusanto;N_Target sayang menag ny ngaco pecat menag;['fony07'];1
fahdrezhaayyub;N_Target sepakat Pelni juga itu sarangnya mafia syahbandar asli tdk prnh n tdk mau berubah mau muntah lihat manajemen amburadul nya jaman sdh digital Society eeeeh smua msih serba manual n ga ada terobosannya Taeeeek F K;['alfinerarefo'];1
wibowo.bayuherdian;N_Target sirik aja kaum kadal gurun;['abuomar418'];1
tuanmudajoko;N_Target sobat gurun;['abuomar418'];1
bahanapradana;N_Target sotoy beut kerak jamban;['abuomar418'];1
tigerwar8;N_Target susah klo onta benapas nehhh Hawanye julid aje Ahahahahah;['abuomar418'];1
genjolisasi_;N_Target terbully goblok sih anda;['abuomar418'];1
jackyzimah;N_Target ternyata kaum kadrun yg blm move on kasihan hidupnya penuhnya penuh kebencian;['abuomar418'];1
ziccawiedha;Padahal Garuda Indonesia itu sudah punya nama bagus ya jadi tercoreng gara nafsu syahwat pejabatnya ckckck indonesialku;['None'];1
aansaprani;Tampang manusia Goblog intelektual dungu yg dilakukan ambisius dgn segala cara mampus Ari Akshara bentar lg juga di bui;['None'];1
didon880;Waduh bakal bnyak ini kaum kadrun dadakan;['None'];1
ariezfaturrohman;owh pantesan garuda tahun kemaren bermasalah ternyata dirut nya brengsek lanjut kan pak erick;['None'];1
gatotsusanto;sayang mentri gk bener menagnya knp jokowi pilih menag org yg gk kompetable ilmu agamanya jg cetek bikin gaduh ak;['None'];1
cahaya_bersama_liveaboard;setuju biar tidak ada lagi gundik N_Target lain nya;['putri_novitasari_ramli_real'];1
555hx;siap tuh si gundik moge dirut N_Target disita hidung nya sama negara;['putri_novitasari_ramli_real'];1
cahaya_bersama_liveaboard;sudah di habiskan sama gundiknya N_Target;['putri_novitasari_ramli_real'];1
_ernirahmaa;Gh koe mmbu N_Target;['rahmanurmustafia_'];1
_ernirahmaa;Kw ki ngp th shuw jlakk N_Target;['hariswidiyatmoko_'];1
khoirnnisa__;N_Target jablay;['desi_amli'];1
ivanaindahjulia;N_Target lay lay;['mareta_angellina14'];1
_ernirahmaa;Oon bgt N_Target;['alvinabl'];1
fifa.kn;Apaan tu kok ada kecebong;['None'];1
bacotmu;Casing jilbab otak oon makanya jangan salah pengajian;['None'];1
langitnararya;Dia harusnya Malu dan Mengundurkan Diri sekelas KPAI komisioner nya bisa ngomong sembarangan tanpa Riset odong odong banget;['None'];1
david.7z;Duit DIA aka Komisioner KPAI dalam BRAILLE karena ambil GAJI BUTA;['None'];1
boykurniawan65;Emang ikan kawin d air ibu dulusekolah d jurusan perikanan ya atau mungkin ibu ikan duyung kaya d dongeng gitu bisa jadi manusia bisa jadi ikan duyung atau dulu kuliahnya di rawa malu in KPAI bu lengser aja bu dari jabatan ibu piara ikan aja siapa tau ibu bisa bikin anak ikan sudah viral mau ralat aja istilahnya lagi enak nya masuk d cabut tuh si kontol;['None'];1
onlypribumi_;KPAI blok goblok;['None'];1
botolkemasan;KPAI ini tugasnya apaan si Lembaga negara paling ngga berguna sering bikin pernyataan yg aneh aneh Harusnya tugas utama lembaga ini kan menjaga anak indonesia dari kekerasan pelecehan bullying dsb;['None'];1
jipaogarden;KPAI kenapa gak bubar aja sih Gak guna juga soalnya Anak kolong jembatan masig banyak tuh;['None'];1
mamacieku99;Kadrun otak terakhir;['None'];1
bimaphd;Kolam cebong hm;['None'];1
agung_swastika_chebaankfoodvw;Kualitas org kpai dipertanyakan segini doang jangkauan otaknya IQ jongkok gak bsa membedakan hal yg rasional di dalam rahim ja sperma bnyak yg gugur lha ini di air kolam berkaporit sperma bsa tahan berenang jauh emang sperma itu berudu katak apa goblok kok membabi buta;['None'];1
djano_id;N_Target otak kadrun otak cabul atau pengalaman pribadi ya Kalau N_Target nggak berguna lebih baik di bubarkan suruh komisioner N_Target jaga kolam renang biar di buktikan omongannya yg cabul itu;['kpai_official', 'kpai_official', 'kpai_official'];1
joslinsimbolon;Otak stngh kecil menduduki kpi Ya gini ga balance Kok bisa jadi komisioner kpai;['None'];1
danshafari;Semenjak virus kadrun merebak acara tv banyak d blur vaksin propaganda Yahudi Corona tentara Allah ISIS bikinan Amerika berenang bikin hamil mabok agama bikin goblok;['None'];1
moorphyharry;Si hikmawatty apa ga liat ini berita apa tidak punya kemaluan di ledekin jutaan rakyat Indonesia mundur harusnya;['None'];1
garengsemar2020;Vetul golongan kadrun pasti suka Setelah mingkem;['None'];1
ana_kawitaningrum;Waduh kpai kenapa banyak orang yg gak pinter si tanda tanya besar;['None'];1
alwanshivaandrepratama;Ya Allah karyawan KPAI enggak diseleksi ya Jangan cari yang terlalu pintar jadinya malah kelihatan bodoh Masa iya orang seperti ibu ini layak digaji dan diberikan jabatan komisioner Tolong orang seperti ini lebih baik dipecat saja;['None'];1
reykjavik_helsinki;pinter banget si bro ini nyindir komisioner N_Target yg munafik;['kpai_official'];1
raflyrabbani_16;Itu Bukan Punya Cyna Gblk;['None'];1
haisekun10;N_Target Liat Cyna Dikit Aja Berguncang Jiwa Mu;['medanimedani'];1
haisekun10;N_Target awowkwoowow Anjg;['hasyimash1'];1
medanimedani;N_Target dasar cebong tak ada otak;['haisekun10'];1
ghandewa46;Belum sembuh jg si wereng Liat sj hari tuamu kelak derita sampai mati;['None'];1
dentalsuplierbdg;belagu nya kaga ilang dah wereng coklat mah keroyokan trus seragaman ngancem rakyat dgn kata kata kasar pdhal dr ujung kakinye ampe palenye itu dibeli pake uang pajak dr rakyat;['None'];1
denotsuryadi;Gak usah tandai N_Target gak guna min gak akan di tanggepin juga;['divisihumaspolri'];1
faheirhamm;POLISI ANJING LAH TEU NETRAL AING NGADOAKN SARIA TEH SING SUKSES LANCAR GAWE SARIA KU RAKYAT DI GAJI NAHA MARULANG TAI;['None'];1
odang_risky;dan bodohnya cebong masih banyak yang nyembah;['None'];1
fina_kusdamayanti;Aamiin semoga siarif kena stroke biar cebong yg lain jg cpt sadar klo azab Allah itu ada dan nyata;['None'];1
mrturbo103;Akal sehat PC akal dungu akal sehat diridhoi oleh alam semesta dan isinya aamiin ya robb klo akal dungu didukung cuma daerah kolam ja makanya pertanyaan dannjawabanya ga da yg berkwalitas kcuali cuma kbohongan isinyamungkin smp anak cucunya;['None'];1
hana_pusparini24;Alhamdulillah Cebong ketauan memfoto tanpa izin Makasih Ya Allah telah menjaga kami;['None'];1
achmad_zulfachri;Allah yang bikin lidahnya keluh buat berbohong akhirnya ngebuka ke bobrokan kalo masih menang tuh jae udah jelas ga ada yg bener di negara ini yg satu masih pejabat bumn nyalon jelas salah satunya presiden stafnya sama kepala daerah si genjer jelas salah aturan pejabat aktif ko terlibat gituan;['None'];1
dianadna732;Dasar cebong punya kelakuan gak punya adab ap y;['None'];1
arul_saputra86;Karakter KHAS cebong Bacot pagi dengan bacot siang bisa BEDA Gak JILAT Gak kenyang ya booonnggg;['None'];1
omojak;Kelakuan KPU konyollll bgt;['None'];1
vonie2nrk;Kepo bnget ceeeh KPU pngen tau aze bukti dr BPN hello situ tkt ketauan ya busuk ny mkny hrs jujur dong;['None'];1
ikasari_maulidiah;Laknatullah alaikum kepada kalian yg mengetahui kebenaran tp memutarbalikannya N_Target N_Target laillahailla anta subhanaka inni kuntu minadzolimin;['kpu_ri', 'bawasluri'];1
niss484;N_Target klo dah nyemplung kolam kan auto dongo;['irwanwonkesak'];1
nolin157;N_Target lah yg bertanggung jawab thp korban tewas kerusuhan Dilaknat kalian;['kpu_ri'];1
arifmuhammad75977;Si yusril kaya cebong buduk;['None'];1
hormati_ulama2_besar_islam;Siapin KERANDA MAYAT buat SAKSI SPECIAL TKN LIDAH TAK BERTULANG ALHAMDULILAH TERBONGKAR Sudah dgn Sendirinya KECURANGAN Mereka ALLAH SWT Maha Mengatur segala RENCANA Amin yr a;['None'];1
rajawali170845;Taik taik taik Wir;['None'];1
one_nee92;Tim hukum sedang melawan kpu dan klub cebong;['None'];1
mimah_quen;Yusril manusia bertopeng;['None'];1
saepul.anwar009;boleh ga klo sy katakan pa N_Target munafik;['yusrilihzamhd'];1
defriansyah26;haha tampang si jae dasar manusia;['None'];1
saifulanwar6712;kuasa hukum kpu kampungan;['None'];1
adybecks7;Di lihat mata pa jkw qo agak ky chinese y;['None'];1
r.mahardhika1;Drama kembali terulang Fenomena Ajaib kubu Sobat Gurun sebelum pemilu mulai meraka udah buat isu pasca Pemilu April Mereka secara sepihak mengumumkan kemenangan melalui metode exitpoll sampe kali klaim kemenangan Gagal akan Hal itu mereka membuat opini bahwa lembaga survey buat hasil bohong akhirnya lembaga survey minta adu data didepan publik BPN Nolak nuduh KPU Curang dan minta pemilu ulang sekarang minta jokowi didiskualifikasi menaikan isu people power gagal juga hakim MK disumpah nya sekarang klaim juta Hahahaaa binggungkan sama pola pikir mereka;['None'];1
ryan_wardiana;Jamu kuat malu yaaa otaknya udah putus nihhhh presiden sudah tebal muka Hasil curang kok bangga;['None'];1
r.mahardhika1;N_Target kalian aja termakan hoax kaum gurun;['sussirhy_'];1
erwinsuhendi27;N_Target presiden rasa bakul jamu wi rakyat indonesia tidak senang dengan kau;['jokowi'];1
zay_alfatih;N_Target yang ngelucu itu sebagai presiden kualitas bahasa Inggris nya ngaco mau kepertemuan apapun diluar negeri masa begitu bikin malu cebong aje;['fahrul'];1
hadyanbihing8;Najisss jokontol;['None'];1
umubilqi;Pentinge opooo jok jok doboool dobollll;['None'];1
irmaindaryanti;Pleciden ri sekalang kerjaan utama nya ngeVlog bikin p citraan;['None'];1
higanbanatrader;Presiden muka tembok;['None'];1
hafidzphepz;Saya akan lawan saya akan lawan Jaenudin oh Jainudin N_Target;['itha_thakurnia'];1
adi_darmawan_slamet;Togog Super;['None'];1
jennyydm;Udah bisa ni nyaingi atta sama ricis mending jadi vloger youtuber aja dah pak jokowi Ga usah jadi presiden ga cocok soalnya;['None'];1
agisatria99;Yg pantas dirajang bukan jahe aja tapi JAE nya skalian;['None'];1
dr.dedyriduan;bagaimana kalo semua pengikut yang dikolam subscribe channel ya si bapak di YouTube kan lumayan uangya bisa buat bayar utang negara;['None'];1
heliawatisutrisni;wajahnya kok aseng bgt;['None'];1
kucing_santuuy;Ngakak sama komen cebong yg kena SS Ngomel kalo tagarnya mendunia dan bikin malu Padahal si pakde sendiri yg bikin namanya jelek Hadeh kelakuan CEBAN cebong jamban sama aja kyk junjungannya planga plongo pangkal dongo permanen;['None'];1
jefri.afriyanto;Begini muka demokrasi negara konyol semua yang di atas Kong kalikong silahkan bangga atas kenikmatan dunia tapi tunggu lah akhirat menanti terutama pemimpin KPU anda di beri amanat jg curang MK nya tukang penimbang malah gak adil ikut bantu nyumpahin ah biar doa yg tersakiti terkabul;['None'];1
ar.diansyah7933;Bukan dimenangkan scr legal Tapi curang dan berbohong Ya klo berani sumpah dihadpan rakyat d liput tv kroni gpp Presiden dan wakil d depan pendukung baris jejer di belakangnya mulai jusuf mancur aqil sirot mangput dm tgblok sby mega Silahkan dibelakang nya dan bersumpah saya tdk curang dan bohong klo saya curang dan bohong lebih baik saya dan pendukung saya jd babi Coba brani tdk;['None'];1
nyimamay;Itu grup trio penjahat BAWASLU KPU MK SEPERTI NYA TIDAK MALU DILIHATIN SELURUH BANGSA INDONESIA DAN SELURUH MATA DUNIA YG NYATA NYATA MALING MERAMPOK SUARA RAKYAT DEMI MELEGALKAN PERSEKONGKOLAN KEJAHATAN MEREKA BERANI AMAT MAU MELANTIK PRESIDEN HASIL PILPRES CURANG APAKAH URAT MALUNYA SUDAH PUTUS TDK PUNYA MALU;['None'];1
fandyaulia87;N_Target alim ulama kampret klo mau menisbatkan seseorangg sebagai ahlul bait hrs jelas dulu nasab keturunannya boss jgn hanya menilai dri mulut ke mulut;['reza'];1
fandyaulia87;N_Target dan akhirnya mubahalah yg dilakukan oleh si bahar kembali lgi kpda dirinya mknya lisan tuh dijaga sampe hrs memukulin umur dibawah umur apkah itu tindakan yg terpuji susah dah klo yg nmnya manusia itu trlalu fanatik dgn su pemberontak apa yg dia lakukan sllu didukung;['indonesian_akhwat_'];1
burisrowo69;N_Target gua timpuk pake tai kuda lu bang Terdzolimi nih gua cebong Lucknut;['benci_kedok_agama'];1
benci_kedok_agama;N_Target haha enyah kau dari nkri;['mrs'];1
sitipallupi;N_Target ini Thai lend;['abisalma8'];1
riski_gurdacil;N_Target kamu bilang ulama dg sebutan sprti itu semoga hidayah cepat datang padamu sekeji kejinya manusia jgn sampai menyebut ulama sprti itu ulama itu bukan hanya ulama kami saja tapi tapi ulama mu juga kecuali kau bukan orang islam atau kau orang munafik yg mengaku islam smpai kau menghina ulama sprti itu;['fandyaulia87'];1
anggaarantxa;N_Target kl mau bawa Allah hayuk Allah Maha Tau Maha Bijaksana gak mungkin Allah akan menjerumuskan umatNya dengan menangnya brarti lu tau yg bangsat siapa ya lah govlog;['xigy_yagigiri'];1
anggaarantxa;N_Target lah gua taun periode jokowi g gila nih golongan lu aja yg gila kemenangan sampe ngajuin ke MK dan jadi bahan lelucon di sosmed gr saksi ahli kalian wkwkwkwk g kebalik siapa yg gila yg gila banyak dr golongan elu kampret;['novalda_17'];1
indonesian_akhwat_;N_Target presiden belegug;['agusendog'];1
anggaarantxa;N_Target wkwkwkwk cian jadi gila dibilang cian orang gila kalah masuk rehabilitasi sna kumpul kader gerindra;['lyz_collection'];1
raga_ardhia_garini;Si yaqut mah iblis kan;['None'];1
cocowarsong;Skalian ketua KPU BAWASLU n MK nya di penjara;['None'];1
ahmad0809_gw;Tanggung Min kenapa gak sekalian jt rakyat Indonesia yg kemaren milih pa Prabowo nolak Jokowi klo cuman jt mah kecebong sumringah;['None'];1
