Username;Comment;Target;Label
reza.sagaf;N_Target oh sayyidina umar bin khattab tdk perlu berkata kotor langsung penggal kepala dan rosulullah tdk mengingkari umar bin khattab dalam memenggal munafik berkata kotor saja anda permasalahkan tapi pengkhianat pemaksiat pendzolim dll anda biarkan otak anda jgn kebalik yg haq katakan haq yg bathil katakan bathil coba anda kembali ke sejarah al habib salim bin jindan yg terkenal sbg singa podium dimasa pemerintahan soekarno anda kalau mentalnya lembut ya sudah ikuti saja ulama yg lembut tdk perlu anda menggunjing ulama keras jgn semena dan merasa lebih pintar ilmu anda tdk ada apa nya dibandingkan beliau ngaca dlu sblm bicara;['fandyaulia87'];0/1
indonesian_akhwat_;N_Target presiden belegug;['agusendog'];0/1
lingkar_maiyahbanten;N_Target terkadang sulit membedakan mana mereka yg munafik khianat Allah akan menunjukkan sing becik ketitik sing olo ketoro;['arba_nst'];0/1
fbrnadhrs_;N_Target update dong pak lagian emang di jaman jokowi doang orang gila bisa nyoblos Di jaman sby kok gk di permasalahin;['bank_sha_dewwa'];0/1
anggaarantxa;N_Target wkwkwkwk cian jadi gila dibilang cian orang gila kalah masuk rehabilitasi sna kumpul kader gerindra;['lyz_collection'];0/1
ayankku2010;N_Target wkwkwkwk kalian berdoa buat kemenangan prabowo aja tuhan gk ngabulin koq apalagi ini doa yg jelek NGACA woyyyyyh;['khilafa_islamia'];0/1
nura_moms;N_Target yg coblos situ yg dipenjara jg situ yg dimenangin kagak peduli hehee;['sutini_haunani'];0/1
fandyaulia87;N_Target yg kau lawan sapa orang kafirr apakah Ahlaq seorang habaib yg mengatakan seseorang banci dan menyuruhnya memakai softex apa pantas disebut ulama belajar agama jgn setengah brother di kitab orang kafir pun ga ada yg diajarkan memfitnah atw membenci seseorg;['reza'];0/1
khaeria_ali;Semangat untuk kebemaran Habib org munafik skrg sedang diatas awan tunggu nanti Allahpun akan membinasakan mereka tinggal nunggu waktu dan jangan pernah berkata menyesal nantinya krn mereka telah menzholimi cucu cicit rasullullah;['None'];0/1
raga_ardhia_garini;Si yaqut mah iblis kan;['None'];0/1
cocowarsong;Skalian ketua KPU BAWASLU n MK nya di penjara;['None'];0/1
ahmad0809_gw;Tanggung Min kenapa gak sekalian jt rakyat Indonesia yg kemaren milih pa Prabowo nolak Jokowi klo cuman jt mah kecebong sumringah;['None'];0/1
danu.dirja.144;Wahaha ini namanya pemulung tingkat international waarrrrr biasa emang sampe sampe sampah pun di inport segitu hausnya kah kalian dengan harta wahai ebong ebong yg terkutuk;['None'];0/1
yafiehaikal;Yg kejadian mei sampe bocah meninggal cuman hari sanksinya itu pun ga di pecat hebat negara taikland;['None'];0/1
dengkloh1673;Yg mendukung LGBT itu ormas LAKNAT mdh an di Adzab Alloh;['None'];0/1
regarborneo;kenapa para LGBT gak pindah ke negara lain yg bebas dr LGBT kan lebih nyaman jgn mengganggu dan merusak bangsa indonesia kasian anak indonesia kalian nodai kalo kalian para LGBT cinta tanah air jgn sampai kalian menularkan penyakit kalian ke anak bangsa cukup kalian saja dan kalo kalian mau aman dan bahagia versi kalian ke belanda atau ke thailand saja dsn gak ada yg larang;['None'];0/1
reza.sagaf;N_Target kalau benar beliau ahlul bait artinya anda sudah menyiapkan tempat dineraka sia anda mencintai datuknya rosulullah shallallahu alaihi wa sallam jika anda ada rasa benci trhadap ahlulbaitnya;['fandyaulia87'];0/1
ema_watieee;N_Target medianya itu kan media cebong;['imbanana77'];0/1
shiddiq.purnama79;Keadilan kita di rampas oleh PKI Laknatullah alaih;['None'];Hate
xigy_yagigiri;Cebong sekolam sulit fahami kebenaran semoga mndapat hidayah aamiin;['None'];Hate
ali_h_sangun;Dengarr th cebongg saudara seimanmu dpenjarakan krna hal yg ga jlas;['None'];Hate
bajigoy46;Di Tv gw klo tiba si Mukidi muncul langsung Auto BLURR;['None'];Hate
momy.chan_;Di pasti kan cuma cebong yg nyaksikan pelantikan tuan nya cebong boleh survey tiap rumah pendukung ga ada tu yg ntn tv;['None'];Hate
benci_kedok_agama;Dimohon kpd para kampret agar segera mengucapkan selamat kpd pak dhe dan kpd seluruh bangsa ini atas Cepaaattt;['None'];Hate
jonliville;GK nontonpun pembahasannya lebih banyak dr kampret;['None'];Hate
rizal_sikumbang15;Inalillahi shalawat buat mainan si raja kodok dan pengikutnya ooohhh negriku;['None'];Hate
agus_setyawan2389;Kampreet sakit hati ya;['None'];Hate
arbi.bra;Kwkwk ngakak gua liat nih berita serasa MK lebih kecil akalnya dari pada rakyat bahkan rakyat yg tidak sekolah tinggipun tau pilpres ini terindikasi ada kecurangan tapi MK merasa tidak ada kecurangan;['None'];Hate
annur_hafizhoh;Logika koloni kolam;['None'];Hate
aldebaranorionis;MK tdk ada gunanya Bubarin aja;['None'];Hate
bali_sdo;Makanya jangan mau dibodohin oleh pejabat dan oknum cebong cebong;['None'];Hate
faatkaseemkhan.1656;Makin gila aja MUI mana fatwanya nih harus segera disuruh taubat;['None'];Hate
benci_kedok_agama;N_Target Siapa yg nyuruh pisah Gue blg lo pindah dari sini tolol;['mrs'];Hate
dyethafitra_18;N_Target Susah bro ngomong ma bani cebong cuekin aja lewatin aja;['reza'];Hate
sadhamchocs_;N_Target beranilah cebong mn takut Tuhan;['firngadi_braling1'];Hate
anggaarantxa;N_Target bikin negara lawak sendiri sana sandi okeoce n wowo pemimpinnya rakyatnya yg govlog dr gol anda;['novalda_17'];Hate
yafiehaikal;N_Target bos jgn bawa Allah lu lu pikir Allah ridho dgn org yg melanggar aturan emang saat ini lagi di atas bos tp bkn untuk berkuasa tp membuka kejelekan kubu lu tanya tuh org dari KS yg di PHK gimana tanya listrik yg semakin mahal gimana tanya semua mau di pajakin sampe kantong kresek aja mau di cukai kere ya bos keliatan udah koreng junjungan lu bong;['kartikapraja_'];Hate
indonesian_akhwat_;N_Target coba sumpahin sini yg kamu anggap tukang party berani sini post disini atau kamu takut hey kaum bodoh;['giyono_69'];Hate
fbrnadhrs_;N_Target dan nyatanya suara prabowo di rumah sakit jiwa lumayan banyak dapat di simpulkan lah ya siapa presiden pilihan org gila;['bank_sha_dewwa'];Hate
pingkabo6;N_Target jadi orgi apa struk itu lbh mudah dikabulkan Tuhan;['ar'];Hate
anggaarantxa;N_Target jujur palak kau yg curang situ malah nuduh curang kampanye banyak hoax pula udah sono nangis dipojokan kamar junjungan lu uda kalah periode depan berharap aja wowo masi segar bugar pasti kepilih kok kl dia masi sehat untung aja maks periode kl lebih mah siap kalah lg wuakakakakak;['xigy_yagigiri'];Hate
ceperituangga33;N_Target kagak ngaruh juga lu ngebacot apapun BURUK tetaplah BURUK;['musdalifahc33'];Hate
indonesian_akhwat_;N_Target kalo boleh saran hindari debat dgn org bodoh seperti N_Target Kpd habib sj sperti itu adabnya ckckck;['reza', 'fandyaulia87'];Hate
indonesian_akhwat_;N_Target kamu nulis jawaban panjang amat nulis cerpen sy doakan mubahalah anda dgn para habib simpel kan;['fandyaulia87'];Hate
mrs._n.atika_bakri;N_Target kan lu bilang kluar dari lndoonesia qw bilang ok qw kluar dgn daerah qw jdi klu kmi minta referendum ntar junjungan lu bilang makar disuruh kluar lndonesia giliran mw pisah secara legal dgn referendum lha panik situ waras;['benci_kedok_agama'];Hate
hasna_amalia2;N_Target kaya dia pernah pernah o di bentak dan dimaki pak prabowo Kenal aja ga Sksd deh Fitnah mulu kerjaannya kaum dungu;['indonesian_akhwat_'];Hate
indonesian_akhwat_;N_Target klo nulis cerpen gaakan aku baca selamat menjalani mubahalah;['fandyaulia87'];Hate
bank_sha_dewwa;N_Target memang juragan luh orang gila saja suruh nyoblos ntar luh kebawa gila jadi pendukung nya;['anggaarantxa'];Hate
indonesian_akhwat_;N_Target mubahalah HRS d ig aku jg disunat;['ummi_arkha'];Hate
indonesian_akhwat_;N_Target mubahalah kamu dgn habib insya allah berjalan aamiin yra;['fandyaulia87'];Hate
giyono_69;N_Target mubahalah po dolanan debus;['indonesian_akhwat_'];Hate
novalda_17;N_Target ntar lagi lu yang gila karna gak sanggup dengan hasil dari pilihan yang salah;['anggaarantxa'];Hate
aba.dil_;N_Target wkwk cebong bersuara;['arya_madhavi'];Hate
anggaarantxa;N_Target wkwkwkwk yg kalah situ teriak curang simpatisan wowo sudah mulai gila buuung maap;['novalda_17'];Hate
bank_sha_dewwa;N_Target yang gila kekuasaan tuh siapa bung bukankah yang menghalalkan segala cara yg gila kekuasaan itu sehingga kecurangan di anggap bagian dari demokrasi waras dikit nape sih;['lyz_collection'];Hate
buuoodie;Ngaciro terhempas oleh badai sendiri BADAI JAENUDIN;['None'];Hate
arjunaarsyad;Oh nggak termasuk nih jalan tol program cebong comberan kasian amat dibohongi ama cebong;['None'];Hate
corla_ratujreng;Paling Kampret mau jual Fitnah Ke Jokowi Hohih;['None'];Hate
adlanjihad19;Si raja evong gk usah dsumpah krn dari kemaren ane yakin udh bnyak rakyat yg nyumpahi;['None'];Hate
mpok_rogaye;Skrng bukan ataw lg tp udh Indonesia tp klo cebong mulai dluan terpaksa kampret hajar;['None'];Hate
budi_tengger;Untungnya cebong ga ada salahnya;['None'];Hate
fajer.abdullah.94;Wadau facta dan realita janji manis ebong posisi;['None'];Hate
fpi_cilkot;cebong cebong dah dapet kartu belum;['None'];Hate
kumar_5575;Cebong silahkan komentarnya;['None'];Hate
momy.chan_;Dia kan cebong jd bebas aja mau ngapain;['None'];Hate
momy.chan_;N_Target kamu cebong ngaku pendukung aku tau gimana sifat nya cebong;['indra_dwisapoetra'];Hate
pingkabo6;Kasihan rakyat kecil yg kena Di php sm penguasa itulah rezim skrng Lagi bukan urusan sy kl raja cebong bilang;['None'];Hate
rizkyakbar6403;N_Target emang ada hakim yg masih mulia ya Mgkn mulia dimata rezim cebong kali ya;['pelautmilenial'];Hate
yafiehaikal;N_Target kebenaran harus di sampaikan walaupun pahit ah cebong mau aja di tipu trs;['siswanto3167'];Hate
apaafikkk_;N_Target Cebongg mana paham;['arya_madhavi'];Hate
afdalul_z;N_Target cebong;['ponco494'];Hate
indonesian_akhwat_;N_Target coba lbh dalem lg hina nya HRS udah mubahalah siapa tau kamu jg kena berani;['sahalmakarim'];Hate
indonesian_akhwat_;N_Target coba sumpahnya barangkali mw ditambahin Siapa tahu nanti ada mubahalah Jd ketauan siapa yg busuk;['fandyaulia87'];Hate
reza.sagaf;N_Target fahami dlu komentar saya bisa gak sih cebong dikit pinter;['kartikapraja_'];Hate
dayshi_galuh;N_Target ga butuh komen cebing;['bayustyw'];Hate
mrs._n.atika_bakri;N_Target itulah begox cebong yg ngomong kertanegara siapa ya Kmi mw referendum lu mw ngapain;['benci_kedok_agama'];Hate
fbrnadhrs_;N_Target iya prabowo gila kekuasaan buktinya dia gagal teruss apa gk mau coba jadi wali kota atau apapun selain presiden kenapa harus jadi presiden kecurangan kalian selalu teriak curang tanpa adanya narasi pembuktian dasar sampah;['bank_sha_dewwa'];Hate
syahrialsuryandana;N_Target kita tungguin aja lu nyesel pilih jokowi menyusul para cebong lainnya disaat semua bahan pada naik dan kebijakan pro rakyat sdh hilang baru lu pade nyadar klo kita para kampret tu lebih syg sm nkri drpd sekedar teriak khilafa sprti yg lu tuduhkan sm kita bahkan kita kasian sm para cebong smg sgr sadar dan bangun dr tipuan para kacung cina itu sadar lah wahai sodaraku indonesia sdg sakit saat ini masak lu masih menutup mata sih Coba pake mata hati lu kisanak;['musdalifahc33'];Hate
kencana6736;Anies dituntut jadi manusia sempurana salah dikit habis;['None'];Hate
emilyaedward;BACOT AJA GEDE TU CEBONG;['None'];Hate
baim_wong_gendeng3674;Dasar cebong DUNGU;['None'];Hate
fitri.andhi;Gini msh d bilang gk ada kecurangan hello apa kabar MK Mahkamah Kecurangan;['None'];Hate
okieeputra;Gp ancorrrr;['None'];Hate
suvika88;Ini msh di bilang gk ada bukti ya N_Target terkutuk lah kalian;['mahkamahkonstitusi'];Hate
arya_madhavi;KAPOK HABIB BARBAR MASUK BUI WKAKAKAKA;['None'];Hate
zakysef;Kang ngibul si jae;['None'];Hate
bank_sha_dewwa;MK SINGKATAN DARI MAHKAMAH KECURANGAN;['None'];Hate
syarah83;Mahkamah kalkulator;['None'];Hate
benci_kedok_agama;N_Target Cepat ucapkan slmt dulu tolol;['khilafa_islamia'];Hate
omenshakim;N_Target Siapa yg berontak Bangsat lo;['fandyaulia87'];Hate
abdillah_sng;N_Target mahkamah Konidin;['bank_sha_dewwa'];Hate
xigy_yagigiri;N_Target puas puasin anda tertawa tunggulah azab Allah itu nyata;['anggaarantxa'];Hate
dianrissing;Nnti c ariep budiman laknatulloh lebih dr ini azabnya;['ariep budiman'];Hate
renny_jie;Semua jg tau dr awal termasuk TKN kalo pemenang pilpres adalah hanya N_Target yg abadi dlm kedunguannya;['cebong'];Hate
aresforever78;mahkamah konstipasi;['None'];Hate
t.ryan_d;makan tuh N_Target di benci rakyat lu;['Jokowi'];Hate
riszqyputrahd125;Alh jancuk jalan udah lama tolol kenapa lo kalh lagi ya gtu aja orang papua suka jokowi bukan wowo njinh;['None'];Hate
randyboysk;Baco tu oi tai kau anjing kau N_Target;['jokowi'];Hate
dewi.massitoh;Badai Barunya People Poweeeeeer hei rakyat yg TERDZOLIMIN terPHK sepihak Cebongers yg tertipu Jae Ayuuuk nguuuuumpul ambil kedaulatan rakyat nyolong dibalas nyolong nyawa dibalas nyawa n culik pa Prabowo biar gak denger bisikan pengkhianat setelah pemerintahan ditgn rakyAt keluarkan prabowo jd pemimpin insyaAllah Chaos rakyAt Indonsia ridhoin ALLAH TAKBIIIR ALLAHU AKBAR;['None'];Hate
dithakurniaputri;Berarti bener ya yg dicobloosin masal itu ya berarti MK TAIIIIII;['None'];Hate
anto_nif0710;Biarkan saja mereka orang x DUNGU orang x dari kaum yg terpapar paham kecebong kodok yg berbau komunis mereka memilih presiden dari hasil curang tidak jujur tidak adil saat yaitu presiden boneka tukang bohongi rakyat suka bikin pencitraan palsu yang berkiblat menyembah berhutang uang kepada negara cina komunis;['None'];Hate
jayahanan;Buat di sumpain al qurran kan udah jelles pak jokowi maling suara rakyat curang kali cuman nunngu azab dri allah pak jokowi;['None'];Hate
m.mhr19;Dsr mukidi smuanya dijadiin cebongers bngst tp Ane sklrga ttp mendukung dn mendoakn bpk Prabowo smp kpn pun;['None'];Hate
mulyatiranny;Gk tau malu ya kok tegeul jokowi bgtu nistanya bukan HAKnya jd presiden masih mau dilantik tdk tau diri ya pdhl penggefe di indonesia ini gk pantes blass;['None'];Hate
firaunnya_cebong;Gw yakin si gembul N_Target ini bagian elgebete terselubung;['gusyaqut'];Hate
nicoagan;Hidup mahkamah kecebong jujur kacang ijo;['None'];Hate
ali_asadullah12;Hp Ansor Banser banci serem bubarkan;['None'];Hate
fandyaulia87;Ingin mati membusuk dipenjara ya nikmatin aja hidup loe bahar ga usah bnyak protess;['None'];Hate
firdsoul;Menang karna curang tapi rakyat tidak mengakui di jokodok presiden karna hasil dr kecurangan Kan goblok menang aja masih ribet cari sensasi legitimasi dr rakyat gue mah ogah;['None'];Hate
indonesian_akhwat_;N_Target Begitulah cara berfikir kaum bodoh;['hasna_amalia2'];Hate
mrs._n.atika_bakri;N_Target Dgn bangga qw bilangin lu cebong jelek tuwir qw bangga jdi pendukung PRABOWO SANDI yg smart jujur ganteng jelas asal usulx lndonesia yg cinta negarax qw diluar sono ditanyain presiden lndonesia siapa qw bilang BpkPRABOWO SUBIANTO dy lah presiden sesungguhx dihati kami yg lain gak mau qw akuin mau apa lu;['benci_kedok_agama'];Hate
atepzatepz;N_Target akun bodong bancii bacot doang gede;['sahalmakarim'];Hate
fachrulbikers662;N_Target bangsattt kelar hidup lu laknat;['fandyaulia87'];Hate
indonesian_akhwat_;N_Target hey kaum bodoh coba pengen denger siapa yg jalan jalan keluar sekalian sumpahin dan hina se hina hina nya karena dia sdh mubahalah berani Atau bakal diem doang krn sbnrnya kamu takut;['healthy'];Hate
omenshakim;N_Target lo yg gw bikin busuk loh Loh gerombolan lgbt yaa;['fandyaulia87'];Hate
ini5312;N_Target mati aja mati lu bangsat Karena jokowi juga gak butuh lu;['dr_fatahillah'];Hate
fandyaulia87;N_Target mknya klo hidup itu jgn jdi orang dunguuu cocok mmnk sama si bahar mulutmu;['omenshakim'];Hate
setyadi_budi18;N_Target mksudny tolol itu fakta omongan dan realita tdk sjalan pmerintah hrua kasih solusi bukanny kbohongan dsar cebong tolol;['siswanto3167'];Hate
mrs._n.atika_bakri;N_Target najissss;['benci_kedok_agama'];Hate
indonesian_akhwat_;N_Target saran aja sih jika nanti tdk mati mengenaskan atau hidupmu sulit tinggal dtg minta maaf Krn daging ulama apalagi habib beracun;['fandyaulia87'];Hate
fandyaulia87;N_Target saya nulis panjang biar ga tambah dungu ente msh bnyak Habaib yg berilmu dan lisannya bagus utk diambil ilmunya bukan Habaib abal yg ngaku ahlul bait tpi Ahlaq sangat jauh dri islam;['indonesian_akhwat_'];Hate
indonesian_akhwat_;N_Target sekaum dgn kaum menistakan islam pemenjara habib dan ulama menjijikan;['nvmn02_211_'];Hate
fandyaulia87;N_Target tuh suruh bahar dulu yg minta maaf ke pak presiden atas tindakannya yg tdk terpuji junjunganmu aja mengajarkan kebodohan aplgi pengikutnya yg sok tau urusan akhirat dan hidup mati seseorang;['indonesian_akhwat_'];Hate
dwisetyo2nd;Semoga Allah tetap bersamamu bib Membusukmu di penjara akan membuat sejarah wangimu selalu tercium sampai anak cucu bangsa Indonesia Aamiin ya rabb;['None'];Hate
ahmad_sense;Semoga N_Target menyusul kpu laknat;['arief budiman'];Hate
uhan.suhandi;hahahaha N_Target suruh liat tuh itu jelas bukti kecurangan nya N_Target muka kardus Maniak Kekuasaan Mafia Konstitusi Mafia Kodok bangkong;['MK'];Hate
voldano_izac;pendukung N_Target makin stress tak terkendali gaeess;['kampret'];Hate
khilafah_islamia;periode menang dengan kecurangan mantaaappp Lanjutkan pak jae nikmatilah kemenangan kalian saat ini dan berbahagia atas usaha busuk kalian Kalian hanya sebentar menikmatinya karena Azab Allah SWT akan segera turun menimpa kalian pak N_Target sekeluarga serta para pengikutnya Qun fayaquun;['jaenudin'];Hate
santyprisianti;udah lama gak liat tv sejak si jokodok presiden eneggg liat mukanya pasang tv yg di tonton sinetron doang;['None'];Hate
bangjos15;Alhamdulillaah ane ga punya tv jadi bener bener ga liat si kacung kodok dilantik mengundang azab Alloh;['None'];Hate
benci_kedok_agama;N_Target Dimohon kpd para kampret agar segera mengucapkan selamat kpd pak dhe dan kpd seluruh bangsa ini atas Cepaaattt;['nunuk_wahyuni'];Hate
musdalifahc33;ngak ngaruh juga klu kampret ngak nonton pelantikan presiden yg dicintai rakyat lajutkan pak N_Target periode semangat bapak;['jokowi'];Hate
ewyca_nutritionclub;Apa maksud pak polisi nyusup pake topi bertulis tauhid yaa Mo nuding kl aksi damai disusupi HTI gtu yaa Apa ini bagian drama sandiwara dan sinetron murahan yg selama ini mereka mainkan;['None'];Not_Hate
miss_leuk2;Coba pengen tau ntar ada telolis kerak telol dtg ga;['None'];Not_Hate
healthy.pudding_;Itulah yg membuat kelian jadi org picik dan sempit berpikirnya Rugiii lho dikibuli sama arav yaman itu Kelian dpt apa dia mah dibayar jalan keluar negeri Hidup bak raja dibiayai sang maestro Tp kaliaaan bln ngerasain sih dimaki dibentak sama si wowo;['None'];Not_Hate
bangjos15;Kalo ane justru nyumpahin pas pelantikan terjadi gempa bumi diwilayah gedung mpr dpr aja jangan yg lainnya;['None'];Not_Hate
supriatna2506;LGBT akan menghancurkan akidah Islam makanya harus di berantas;['None'];Not_Hate
jekybandaro;Mari lh para pengangguran minta gaji sama jokawi lgi yg nganggur ayo minta gaji janji jokowi hrus d tagih jgan sampe kena kibul lgi kta Ingat Ingat Ingat pengangguran dpat gaji pendukung jokowi segera tagih;['None'];Not_Hate
richielreal;Menteri menteri ABS gue yakin yg d sodorkan ke Jokowi setiap dia mau konpres itu di kasih data data ABS Di kasih data real pun paling mentok sikapnya cuman bilang Kaget bukan urusan saya Nunjuk itu anunya ngacir;['None'];Not_Hate
kodratsw;Menurut MK itu bukan kecurangan Menurut Raja Curang Bukan urusan saya yg penting gw dimenangkan Menurut Al Qur an Yang curang pasti celaka;['None'];Not_Hate
reza.sagaf;N_Target berkata berdasarkan yg diajarkan dlm islam ajaran apa ajaran membenci ahlulbait apa perlu saya perjelas dengan dalil akhlak dan adab bisa lebih jelas lagi akhlak dan adab yg mana yg salah dr beliau anda bertemu dengan beliau sayyidina umar bin khattab lembut dgn umat muslim yg taat tapi sangat keras dgn kafir dan munafik coba anda jelaskan akhlak dan adab beliau;['fandyaulia87'];Not_Hate
fandyaulia87;N_Target ga akan dibaca tpi nimbrung juga di kolom konentar saya kan HALU jadinya wkwkwkwk;['indonesian_akhwat_'];Not_Hate
via_syilvia08;N_Target ini org yg bantuin lu scr curang g lu bantuin Pasti jawaban lu wong bukan urusan saya;['jokowi'];Not_Hate
wahyupetol;N_Target institusi lu GX lebih hebat dari pengadilan negri di kabupaten lebih jujur Curang bos curang;['mahkamahkonstitusi'];Not_Hate
mr.romsky;Singa ya melahirkan anak singa Bukan kodok Mantaf Sayyid Ibrahim;['None'];Not_Hate
dyethafitra_18;Asli geram mba lihat rezim ini sesukax thdp ulama kita semoga Allah mbalas dgn balasan yg setimpal utk mereka yg dholim kpd Habib Bahar;['None'];Not_Hate
gilangiqbaal;Gemetar tu polisi di keliling sama emak cantik emak dilawan;['None'];Not_Hate
kpqtrw;Innalillahi ya ALLAH mudah an menyusul yang lainnya Arief Budiman dan rezim ini;['None'];Not_Hate
biekiko;Kemana saja selama ini wiwi kok baru melek defisit sudah dilepas sutradara kah;['None'];Not_Hate
indonesian_akhwat_;N_Target mubahalah itu ada;['giyono_69'];Not_Hate
erlianachania;Aamiin yaa Allah iyaa N_Target Mudah an tambah bnyk yg ketangkep sampe akhirnya Jangan tanya saya gak jd di lantik;['devimariana43'];Not_Hate
putrayoga.pratama;Admin yg sebar video dia pasti tau sapa yg bershalawat kaya tai ini;['None'];Not_Hate
yang_uniek;Apa harus ada pemberontakkan rakyat agar keadilan bisa didapatkan;['None'];Not_Hate
