Username;Comment;Target;Label
ardhirahmatdani;Jalan keluar yg buntu tanpa pintu dan cendela UUD pasal nya apa sudah aus;['None'];
wiyonopcg;Jaman penuh tipu daya;['None'];
zakysef;Jaman ueeedaannn;['None'];
muhammaddd_ilham;Jan mao suer mending PKS;['None'];
dianmaharani1991;Jangan Memperkeruh persatuan dengan memprovokasi serta menebarkan isu dimedia sosial hari gini masih aja share hoax sana sini gak ada kerjaan laen tah norak amat isu lama dipost ulang;['None'];
dianmaharani1991;Jangan Mengadu domba dengan video provokasi yang kalian manfaatkan untuk menjatuhkan pemerintah saat ini gunakan media sosial secara bijak bukan menjadikannya sebagai ajang provokasi dan penyebaran hoax kalah mah kalah aja pendukungnya jangan rusuh norak;['None'];
kesuma_irawan;Jangan buat Ibu Pertiwi menangis melihat anak anaknya disakiti oleh anak tetangga;['None'];
kabayanvan;Jangan dulu diributin utk nanti mereka membuat siasat utk menjegalnya;['None'];
cindua.mato;Jangan ganggu para ulama kami;['None'];
yulnaeni.yusuf;Jangan gitu lh kan kasien Presiden nya kalau kalian tdk mengakui nya jd Presiden jokowi pimpin siapa kasien bangat tu Presiden Jokowi;['None'];
abu_mirza79;Jangan kan bubar kan bila perlu musnahkan Ga ada sama sekali itu ormas Banser manfaat nya bagi rakyat kecil Ga ada kegiatan yg membuat masyarakat bangga Bisanya bikin provokasi n fitnah menjurus kepada peperangan;['None'];
dinar_dirham_jambi;Jangan kasih kendor;['None'];
nanangkhomainy;Jangan kasih kendor PKI harus hilang dari bumi pertiwi;['None'];
lupussuhardi;Jangan kasih matrai;['None'];
sayid_mhmmd;Jangan kasih ruang;['None'];
sirwaljgr;Jangan lupa berdo a sebelum memulai aktivitas yaa;['None'];
hijrah5.17;Jangan lupa main ke ig kami ya kak see you;['None'];
ema.poem;Jangan lupa undang saya;['None'];
byka_aqn;Jangan menyerah dalam berjuang demi kebaikan;['None'];
alfinamahadewi11;Jangan mudah percaya dengan isu murahan yang dimanfaatkan untuk terus menjatuhkan pemerintah dengan statment isu dimedia sosial bijaklah dalam mengolah berita jangan mudah percaya dan menyebarluaskan hoax yang tidak bertanggung jawab;['None'];
momy.chan_;Jangan sama kan umar bin khatab dgn jokowi jauuuuuuh seperti bumi dan langit jokowi wajar kalau tak di sukai rakyat nya kecuali rakyat cebong;['None'];
yahyasandoyo;Janji cuma buat yg berduit bukan untuk penghasilan yang menengah kebawah cek saja harga nya dan angsuran minimal per bulan kekekekeke;['None'];
rheiny909;Janji mulu di tepati nggak;['None'];
rina.athaya271209;Janji nya jg palsu;['None'];
yudi_tourism_service;Janjinya si plonga plongo mana;['None'];
qui_kae;Jasmerah;['None'];
wiganda_saputra;Jauh ilmunya sama UAS;['None'];
candra_enyu;Jawa menyusul;['None'];
char_gouh;Jawaban nya belibet pertanyaan jebakan;['None'];
bengkellasharmonika;Jawaban yang cerdas;['None'];
pejuangislam466;Jazzakumullah khair N_Target;['adeliaanggy'];
saraswatisari25;Jd inget film animasi blue;['None'];
tina_hdtanoe;Jd pemimpin itu spt ini;['None'];
dinar54ri;Jdjfjfjfjckdkdkdkdodkdkdkdkdkkdoskskdkdodkdodkldkdkdkdkdkdkdkdkdkdkdkkkjjfjjkjjjdjjdjdkdkdjdkdjdkjdodkdkkdkdkfjfjdjjdjdjddjdjdhjdjdjdjdjjdjdjdhhhehdjcjcbbhdjdjxnfnfjfnjfnfjdjdjdjdjjdhdkjdifjdijfjdjdjdjjdjdjdjfhfjfjjdjdjfjfjjfnfjdindjfnfjdkdkjfjfndjdnjxndjdnfjfnjcnfkfnfkfnjfjfjfnjfjfjfjfjfjfkjjjcjjcjcjc;['None'];
azharimedio;Jejelkan mukaknya ke cabe;['None'];
teguh_py2018;Jelas deh siapa musuh kemaksiatan kedzaliman paham;['None'];
dntiahdy;Jelas emosi sampe ke otak mah kalo begini ceritanya;['None'];
marianasuhairi;Jelas makar Mn yg biasa main tangkap;['None'];
setiawan_boy;Jelaskan Klarifikasi Apa selanjutnya;['None'];
ahlia.zaki;Jempol;['None'];
codotfirman;Jesus Islam versus dajal USA;['None'];
codotfirman;Jesus is not God QS An Nisa;['None'];
andina_syampatiroy;Jgn begitu kasian pak prabowo nt kena fitnah lagii;['None'];
d3dy.damhudi;Jgn fokus pelakunya tp fokus siapa dalanganya jgn hanya kebawah saja tp ke atas jg;['None'];
al_insan76;Jgn jgn yg ngomongggg eng i enggg;['None'];
ibrahimibrahim38292019;Jgn mudah berbalik badan seburuk apa yg anda dukung harus di bela walau pun bpjs naik dukung kalau kalian mundur nampak yg anda dukung lemah dan tidak bisa melaksanakan tugas kalau pihak yg sulit itu sudah biasa sulit maka tidak mau berobah pikiran;['None'];
indrapurnama880;Jgn mukul duluan tunggu anak emas yg mukul duluan ya;['None'];
abiebambangadam22;Jgn omdo pak de hajar;['None'];
ajibdani;Jgn pakai ploduk cina apalagi bus listrik ploduk cina;['None'];
septian_adi05;Jiaaahh Gw mah puter balik tuh mobil;['None'];
ojens_02;JihaD;['None'];
cachaaliza;Jihad dulu baru mikah;['None'];
bams_evant;Jihad untuk islam dulu kelak bila mati syahid allah kasih bidadari di surga nanti Insyaallah;['None'];
fitri.chinta.77;Jiiizaaaiii penjilat cebong sombong;['None'];
a_riyadiwijaya;Jijay;['None'];
sriwiati;Jijay Astaghfirulloh;['None'];
affandi5335;Jijik;['None'];
sesamaulida;Jijik gw liat dia ngomong Pen ngerauk aja mukanya;['None'];
julianto_syahid;Jijik liatnya;['None'];
dickyhardiansyah44;Jika adil pasti di tangkap;['None'];
dnprmahendra;Jika otto bisa membuat jokowi batal jadi presiden periode makan otto akan mendapat sanjungan dari ulama dan belasan bahkan bisa ratusan juta masyarakat;['None'];
oyi_bukhori;Jika pak Anis nyalonin jadi presiden saya orang pertama yang akan memilih nya;['None'];
angga_khansa;Jika rakyatnya saja tdk mengakui bagaimana negara luar mau mengakui;['None'];
wah240;Jika sudah kerasukan jin otak pun tak akan bisa berpikir sehat;['None'];
heendiisurya;Jin inside paling begituan bius lokal;['None'];
tris_nug;Jin sipit;['None'];
patieandrikawati4392;Jiret rame aja;['None'];
dicky_suyitno;Jitu ngacak ngacak koalisi sebelah ni bapak;['None'];
apret02;Jleb Otak Togog gk akan merasakan;['None'];
findi.d.a.putri;Jlep dah tu;['None'];
h.hickok;Jng salah bro dia mau bikin negara di dlm negara yah China hungkul eusina proyek kereta API cepat yg berlokasi di Padalarang kab jawabarat tukang tembok ama tukang parkir sipit semua Klo mau Tau dmn bangsa Kita ini tanah kelahiran Kita;['None'];
yu_avan;Jngn kan skng saja sdh ga jelas dan kosong;['None'];
regiattaya;Jok tolong dong respon jgn diem wae;['None'];
mb6640229;Jokowi gk becus jadi presiden dia kira Indonesia dagangan supermarket;['None'];
omojak;Jokowi kacung partai;['None'];
elite31353;Jokowi luar biasa menerima pendapat rakyatnya dgn tembakan gas air mata serta tembakan peluru tajam;['None'];
penjilatbukan;Jokowi nyerocos banget bahasa Solo nya;['None'];
abisalwa73;Jokowi pantek bnrrrrr;['None'];
hendra.kopral;Jokowi presiden siapa rakyatnya teriakin praboow;['None'];
supriatna2506;Jokowi pulang ke solo rakyat udah muak dan bukan presiden indo;['None'];
indra.mkd;Jokowi tanpa legitimasi rakyat;['None'];
raditya5pul;Jokowi tolong introspeksi dong itu Palestina hancur karena Amerika pak kok malah mau ngundang Amerika hatinya kemana Astaghfirullah niat jadi presiden buat apasih;['None'];
saifullah_al_jeilani;Jokowooo;['None'];
raha.yu455;Joos mantap Sampe sekarang saya mengakui GK punya presiden;['None'];
h.hickok;Jor we SIA pindah olangan;['None'];
wahyumurwanto;Joss;['None'];
abdurrahman_767;Joss gandos pokoke;['None'];
anea.0777;Jossss;['None'];
adjie_kaka;Jozz lah;['None'];
setiawanugroho;Jual jual;['None'];
antotok97;Jualan provokasi udah nggak laku udah dipecat dari PKS mau cari panggung baru;['None'];
iammoelana;Judul lagunya apa;['None'];
erwin_pandira_hermanu;Judul musuc backgroundnya apa;['None'];
linnydharma;Jujur aku pendukung prabowo tp melihat prabowo dg jakowi dan mega kok hatiku gi mana yaa malas liatnya;['None'];
dewifitri_yn;Junjungan cebonger;['None'];
brima27;Junjungan lu pak N_Target;['jokowi'];
realovelis;Junjungannya para cebongers;['None'];
arihandoko5;Jurrr makkk;['None'];
eri0dua;Jurus kodok mabuk;['None'];
titi_kamal_wulandari;Jurus kutu loncat;['None'];
h_yono_negaradaha;K;['None'];
dinaytalavie;KACUNG nya China cengengesan;['None'];
kangmasjun;KALAH YEEEEEE;['None'];
dayak162;KALO ANDA INGIN MELIHAT ORANG MUNAFIQ DAN PENDUSTA SEPERTI YANG BERBICARA ITUU LAH CONTOHNYA;['None'];
rahman_siradz;KANINIA CIBAY;['None'];
davidputra710;KARTU PRA KERJA GAES INGAT JANJI ADALAH HUTANG GAK BISA DI BAYAR DI DUNIA YA DI AKHIRAT KELAK DI TAGIH;['None'];
belanugroho;KASIAN KELUARGANYA DIRUMAH;['None'];
merby_jr;KAUM TOGOG ADALAH COBAAN BAGI KITA;['None'];
marsal.khan.351;KEMEKEL;['None'];
isnarifqi2321;KEREEENN MASYA ALLAH TABARAKALLAH N_Target N_Target N_Target N_Target N_Target N_Target;['PUTRIDWIRETNO03', 'niek_malik', 'liezazzahrah', 'alvis1705', 'sussy_elteha', 'dessy_yolanda'];
fendy5369;KERJA KERJA KERJA KERJA;['None'];
hamzahmys;KERUPUK;['None'];
hamrodius.chaniago;KLO GW JADI DIA NGAPAIN DIBTNAGKAP TOH GA TERBUKTI;['None'];
myshoes.laku2;KLO yang Ono noh paling baca text;['None'];
medanimedani;KODOK CURANG ALIAS TOGOG DUNGU;['None'];
misteryamy;KOPLAK COEG;['None'];
albabsyaifulloh15;KaUm Bangsat makin songOng mreka;['None'];
kopralmasta;Kacang lupa kulit nya Ini kenyataan Fakta;['None'];
alhamdulillah__654;Kacau kuabehhhh Serba salah ga kapeu Baweslu wartawan ikutan juga asa banya yg eror ni di pimpin sama je kebayang pimpinan planga plongo rakyat nya juga di bikin plang plongo bener hari planga plongo seindinesiaahh rayah;['None'];
evijunaidah123;Kacian kacian kacian;['None'];
ricoalfarezi;Kacung mana berani hukum tuannya;['None'];
kolektor_rombenx;Kadang gw ga ngerrti buat apa alloh ciptain makhluk kayak gini napa sih alloh pake ciptain cina kapfir sipit segala bikin sumpek bumi aja;['None'];
mochanoy;Kadian presiden g diakui rakyat gw mending berak sambil ngerokok;['None'];
rin2988;Kadonya lagi dooooong tambahin kaya karena dan karena karena dan dan yg utama dan;['None'];
yudi_tourism_service;Kafir;['None'];
ryonaccen;Kafir anjing;['None'];
prihatinsulistiono;Kafirun;['None'];
iskandarz55;Kafirun ngaku ulama cm ada di NU sesat pimpinan Aqil Sirodj;['None'];
linnydharma;Kafiruun kamu dimana kamu belajar shalawat mati bawa bendera merah putihmu ke dalam kubur tobatlah klu ndak minta aja mati;['None'];
wahyu131201;Kaga setuju Engga usah nunggu SEKARANG AJAAAA;['None'];
muslim_ismaya;Kagak gw kagak bisa kerja mereka tuh kalo urusan ngomong baru mereka pada pintar;['None'];
khotibulumam447;Kagak punya urat malu apa ya yg disebut kan bukan nama dia tp msih aja melambaikan tangan;['None'];
tio_hidayat1;Kagakkkkk;['None'];
seorangpz;Kagausa lah ada sebutan cebong min Caption nya biar lah Mengambang Tahun Pemilu sudah lewat;['None'];
lenaria6;Kagett sayaaa;['None'];
madusarangmentah;Kak madu sarang nya kak ayo kak mari di coba;['None'];
bglee07;Kalah pamor mending suruh minggat aja bawa tenda berkemah dulu klu kebelet banget;['None'];
prihadi_assundawy;Kalakuan na eta ya allah;['None'];
muka_kalem;Kalau Pak Anis jadi Presiden RI aku dukung betul buat beliau;['None'];
adijaya_005;Kalau Pak jendaral prabowo pasti bisa selesain masalah ini;['None'];
hlm_jakarta02;Kalau aja pas gua lewat adayg kaya gitu tanpa banyak omong langsng gua hantam;['None'];
fsuaidah;Kalau aku dah tinju mulutnya dah;['None'];
mama_rasya12;Kalau aku sih malu yaah;['None'];
tiara_jk;Kalau benar berarti zdolim;['None'];
al_jasum_muhibbin;Kalau dasarnya suka tipu tipu ya tetap seperti ini;['None'];
bagoesmasy;Kalau dicurangin lagi kaya Berat bro Virus Cebongnya sdh menular ke semua lini polisi tni kpu bawaslu MK dll Virusnya hrs diberantas dulu;['None'];
supriatna2506;Kalau engga becus lebih baik mundur jok rakyat udah muak;['None'];
sugiono712;Kalau gak sengaja brrarti itu polisi gak layak pegang senjata dia gak profesional itu sangat berbahaya;['None'];
kipli_stepen45;Kalau ingin melihat sisi ketulusan seseorg lihatlah ketika dia di hianati;['None'];
indranovic13;Kalau ini katahuan ujung nya dunia pasti duit muslim dan mukmin yg baik pasti akan membela agamanya walau nyawa taruhannya;['None'];
romlirostiana;Kalau investasinya yg menguntungkan bangsa Indonesia ga apa asal jgn yg membuat pengangguran rakyat Indonesia;['None'];
afeng_fey;Kalau jokowi paling tangan yg gerak kalau ngobrol;['None'];
fatimahmaulmaul;Kalau lagi laper biasanya gitu kali min biar dapet transferan bulanan dari si doi N_Target;['curang_pecundang'];
prajadani845;Kalau mau naikin aja cepat bangat Kalau untuk pembenahan pelayanan bertele tele Alibinya banyak bangat;['None'];
synsgate666;Kalau memang tidak curang Betapa dosanya yang mengatakan curang;['None'];
romlirostiana;Kalau membela itu bukan masalah sempurna atau tdk tapi masalah nya banyak yg menindasdan menzholiminya Lo yg ngawur;['None'];
hartono890088;Kalau menurutku sich Prabowo presiden masak suara si jae bisa menang;['None'];
wawa_mp;Kalau ngutang urusan siapa pak;['None'];
fitrimukh26;Kalau pak Anis jadi guru matematika cpt ni pinter Cara ngomongnya jelas dan mudah dimengerti;['None'];
adhitya_dhamara;Kalau para pemimpin penguasa negri ini berbuat zholim sama rakyat semau mereka memangnya mereka pikir Tuhan diam saja melihat kelakuan mereka gitu Pikirrrrr;['None'];
indragunawan4466;Kalau pelaku y china polisi mahhh diem aja tpi kalau pelaku y org pribumi uda gitu org biasa lgi uda polisi sigap;['None'];
icud0707;Kalau punya otak cuma untuk kritik dan mencari kesalahan org niscaya keslahan dan aib sendiri lah yg akan terkuak;['None'];
sunyahyar;Kalau saya bukan cuma se tapi sepuluh;['None'];
zikrinur;Kalau si nganu planga plongo aja bisa nya haaaa hmmmm heheheheh;['None'];
_meyfa1205_;Kalau sudah seperti ini bahaya banget Masa rektor universitas hrs didatangkan dr luar negeri;['None'];
tity_zhafira;Kalian keren;['None'];
meifanny_ilyas;Kalimantan itu termasuk paru dunia;['None'];
heendiisurya;Kalimat Tauhid;['None'];
subhandjavu;Kalimat bahasanya mengunakan majas IRONI pembodohan mutlak;['None'];
eksan1168;Kalimat saktinya Bukan urusan saya;['None'];
medanimedani;Kalo BELI KODOK DAPAT CEBONG GRATIS BONUSNYA TAIK CINA;['None'];
dayak162;Kalo ada acara yang kaya GITU JUGA GUWA BAKAR TUUUUU UBUN UBUNBIKIN BALA SAJA;['None'];
wimpi_cileng;Kalo ada gw langsung sikat gorok lehernya;['None'];
kuli_jaya;Kalo ada laki yang ngeliat kayak gini belain ceweknya lah emang ceweknya gak salah ya;['None'];
ellissarticca;Kalo aku di situ aku mau teriak juga;['None'];
i_z_l_nge;Kalo aku sih malu dan mengundur kan diri saja;['None'];
rai.pasya;Kalo ane d tendang bgtu ane sori ane bals lg;['None'];
lulukfirnawatiwaris;Kalo begini siapa yg Salah;['None'];
rajali.m;Kalo bisa dipercepat boleh;['None'];
dayak162;Kalo bisa siiiih langsung GANTIII DI TAHUN SEKARANG AJA SUPAYA LEBIH AMAN INDONESIA;['None'];
estu.in;Kalo cebong mah kolom komentarnya di matiin;['None'];
alvaro_rebound;Kalo cebong sih pasti msh pgn periode;['None'];
randyguswanda;Kalo d kp udah d gebugin satu kampung;['None'];
nasutionfandi;Kalo di jaman nabi Nih orang masuk golongan apa ya;['None'];
mhidayanisari;Kalo disesuaikan tuh bisa naik or turun dong;['None'];
dlecturer_room;Kalo ga mau jadi terbukti kalo mau ilang harga diri;['None'];
dee_khadija;Kalo gini kan ga malu gw jadi org Indonesia punya pemimpin smart;['None'];
iwayanirfan;Kalo gue yg di gituin Jontor tuh bibir;['None'];
denanafriyatna53;Kalo ini bener jujur gua pribadi ga nyangka bisa sampe sehebat ini sepertinya ini akibat kelambanan pengambilan sikap oleh negara sekarang gua tau seberapa hebatnya jiwa kepemimpinan tapi kalo berita ini hoax lalu apa yang sebenernya terjadi pace iwan pun susah di hubungi;['None'];
al_faisal_rk;Kalo jokowi berkunjung keDaerah lain bisa diikuti seperti masyarakat bandung;['None'];
boboy_s17;Kalo jokowi di tanya kayak gitu pegang kening pasti mau lari wkwk;['None'];
metri.ayuni;Kalo jokowi disana pasti yg ada nganu nganu wong bahasa inggris aja gradakan gelar insinyur masa bahasa inggris masih liat kamus wkwkwkw;['None'];
jack_843;Kalo junjungan cebong ting ting ayu ting ting;['None'];
ajudan_pribadi88;Kalo ke saya mah saya ajak ngopi tuh;['None'];
difa0701;Kalo kecerdasan anak bangsa dicekal sprti ini gmn bisa maju coba Bilang ajj niat mw ambil benih unggulannya dg cara licik buat cari untung bisnis petinggi ntar kalo tuh benih dilirik negara lain sensi basi tau;['None'];
f.x.n161218;Kalo ketemu china gini jgn kasih hati Memang bajingan Kecuali china muslim kita temenin;['None'];
slynch331;Kalo ketemu dijalan abis ni cina asing mau salah mau engga hajar aja mampusin kalo perlu;['None'];
zufarnism;Kalo ketemu gw sama babeh gw udah patahkan kali batang lehernya;['None'];
iikhikmatulloh2603;Kalo ketemu orang ini di Banten malam nya lgsg dibacok;['None'];
micho3821;Kalo ketemu orangnya tak penggal itu pasti orang yg dilindung dan dibanggain cebong;['None'];
abdul_azis_khumaidi;Kalo lewat ga usah teriak prabowo ga etis lah bgtu besok kalo lewat coba dehg ketawa ngakak;['None'];
yudho11;Kalo manusia sih PASTI sudah malu ya di begitu kan gak tahu kalo binatang;['None'];
ronipramidya;Kalo mau dapat info yang terpercaya dari papua dimana bro;['None'];
syarif.royani;Kalo memang salah tegur Ngak perlu dgn kekerasan;['None'];
rudin_syaprudin_27;Kalo menang karna curang ya gini;['None'];
ari_.purnomo;Kalo mereka enggak rama sama kita apa harus kita ramah sama mereka enggak penting kan;['None'];
bib.muh.92;Kalo mw tau nasab beliau bukan dari media tp Dateng ajah ke arobitoh yg kantor nya dia tanah Abang coba tanya ajah trs tanya tentang beliau kalo msh urusan di cekal kita ga pernah tau masalah nya paling yg kita tau dari orang yg benci sama beliau saja;['None'];
ot.id;Kalo rakyat tidak memilih ya begini;['None'];
abi_aa23;Kalo si nganu mah jgn kan bs jawab ngarti jg kaga prihatin Dan malu liat kemampuan nya;['None'];
ronipramidya;Kalo tau salah kenapa neak dari dulu di perbaiki dan setelah pilpres masalahnya baru di angkat dan mentrinya yang ri kambing hitamkan;['None'];
miss_bebiket;Kalo tdk ada kecurangan pasti menang;['None'];
fikri_mhmd;Kalo umat Islam seluruh Indonesia bersatu udah habis itu nama nya kelompok yg membenci Islam ada kepentingan lain di balik fitnah yg dituduhkan kpd UAS;['None'];
dinywijaya;Kalo w suruh pilih Lbh baik pilih Lbh baik kehilangan Jokowi dari pada harus kehilangan bagian dari Indonesia ya itu Papua;['None'];
nabilaabdurrahman_bogor;Kalo yg baru akan bisa disebut ulama ngga ya Kalo bnr ngga bisa berhenti aja jd ulama kyai;['None'];
gunawan.80;Kalo yg ono i hapy;['None'];
ita5450;Kami bangga pk Anis;['None'];
ervansyah9376;Kami ikut slsalu dengan habib;['None'];
annasputrakaili;Kami juga di palu Sulawesi tengah tidak merasa ada presiden;['None'];
siluman878;Kami juga ingin wiwi mundur karena terlalu banyak omdo makan angin makanya kurus mundur kau;['None'];
lonelylovecy;Kami masih SETIA;['None'];
maduawakpanen;Kami mencari partner kerjasama sebagai distrbuter agen penjualan retail dengan harga yang sangat bersahabat dan terjankau dengan minimal selisih harga dari harga jual di pasar kontak kami klik di link bio;['None'];
mazda165;Kami rakyat Indonesia mencintaimu ya habib Rizieq Shihab Allahu Akbar;['None'];
annasputrakaili;Kami sangat senang karena beliau adalah calon calon pemimpin terbaik bangsa Indonesia salam hormat jenderal salam hormat gubernur semoga Allah SWT memberikan perlindunganya rahmatnya buat kita semua amin amin amin yarabbal allamin;['None'];
adeliazahrahumaira;Kami sekeluarga akan jd nasabah setia Ayo PrabowoSandi wujudkan;['None'];
mega_watii10;Kami siap di depan pintu Bank Syariah Adil Makmur utk mindahkan seluruh tabungan kami cepat direlisasi ya Pak sehat sll Aamiin YRA;['None'];
ai_anduuut;Kami slalu;['None'];
teddy_amoedmarugul;Kami tak punya presiden kami hanya punya kebo asing;['None'];
apri_ak;Kampangg ahhh;['None'];
bullunds_;Kampreeeeeeet;['None'];
barzcoituzers;Kampret kaya gak kaya si cebong udh miskin DUNGU pula;['None'];
ne_greygudr;Kampret mana ngerti bong keluar;['None'];
