Username;Comment;Target;Label
jmcgopal;Mantabb ini baru wakil rakyat Pak N_Target tanggung jawabmu dunia akhirat Hati mengemban amanah;['jokowi'];
taufiq_qx;Mantabbb;['None'];
yakdesietzer;Mantabbb kali bang;['None'];
s_mur30099;Mantabbbbb;['None'];
rifqi_ady;Mantabbbbbbb;['None'];
oneyrpa;Mantabsss kita dukung;['None'];
finaldodwi;Mantabz perkuat ukhuwah n silaturrahim jgn ksh ruang kehidupan u anjing ky gtu hasbunallah waa ni mal waa qiil;['None'];
iyutstia;Mantaf;['None'];
rustam_syariah;Mantaff;['None'];
isnawati.isnawati.7524879;Mantaff x BPK kt ni baaahhh;['None'];
tabrizi_top;Mantafff;['None'];
zarwanilukman;Mantap;['None'];
bolocastelo34;Mantap Ayo kemnapun koko pergi teriakin trus;['None'];
djoniarianto;Mantap BONGKAR ABIS;['None'];
jpretteam;Mantap Bandung;['None'];
asyari_elsstes;Mantap Boleh juga tu bank syariah;['None'];
gushamas;Mantap Gus kami brsmmu;['None'];
hadi.prasetyo.agung;Mantap JIWA sampai kapanpun;['None'];
rizkakrisnanta92;Mantap Lanjutkan perjuangan bg anies dan bg sandi;['None'];
cecepsunarya403;Mantap No RIBA;['None'];
delvayanti5346;Mantap Pak Anies beda banget Ama Ono menjijikan;['None'];
chazziis260;Mantap Pak N_Target Your is the best of the Best GOVERNOR at INDONESIA;['aniesbaswedan'];
dqwien;Mantap Papua;['None'];
herisumarli;Mantap Pisan;['None'];
rakhma.niah;Mantap Prabowo Presidenku;['None'];
isnandararr;Mantap Saudara kita yng konsisten dng pilihannya dan dianggap menang oleh takyat walaupun dikalahlan KPU dan MK;['None'];
airhangus;Mantap Selamat tinggal Negara Sorong semoga jaya selalu;['None'];
widijantonih;Mantap Sudah di kasih deadline Gak bisa mangkir lagi deh kalau di panggil;['None'];
wibowosole;Mantap a;['None'];
dedenhoe_;Mantap babe;['None'];
selvisurya76;Mantap bandung;['None'];
hary_s_soeharto;Mantap bang Anies;['None'];
lailynoorfauzia;Mantap bang rocky;['None'];
obiehanya;Mantap benar deh;['None'];
esanuraeni97;Mantap bingit babe Haikal;['None'];
ciwonk_02;Mantap dah;['None'];
eniashari;Mantap dan keren;['None'];
hamjah_07;Mantap dk;['None'];
rzalsoelistiowiatmadja;Mantap dulur bandung aing;['None'];
vino46vr;Mantap gubernur rasa presiden mantap Bapak aja yg di lantik ya hehe;['None'];
najmasajida;Mantap gus;['None'];
kartosoiryoe;Mantap jatim jateng basis jokowi menang;['None'];
lazymanks1;Mantap jiwa;['None'];
dengansenanghaty;Mantap jiwa lestarikan;['None'];
mulyantisrieka;Mantap kaya raya deh pendukung plus jiwa rela berkorbannya tinggi sampai gedungnya aja mau galang dana Klau sebelah boro ngasih yg ada dikasih dibayar;['None'];
raja_adi_putra;Mantap klo ini eh klo Si anu O anu dmna ya Ngertilah si anu itu spa;['None'];
juanda_bril;Mantap kta nya menang telak d papua kog sampai segini nya nolak kelakuan antek nya jae;['None'];
sebaztianonie;Mantap mungkin saya jg bakalan seperti itu kalo beliau lewat daerah saya bakalan teriak Prabowo;['None'];
ahmad.sumarno.7528;Mantap pak;['None'];
ratmanraygmail.com23;Mantap pak Anies gubernur DKI semoga sehat selalu mau banding kan takut di ciduk good job pak anies;['None'];
smumpuni3;Mantap pak Anis;['None'];
ratnadewi7676;Mantap pak Cocok jadi presiden Gubernur N_Target Semoga selalu Dalam lindungan Allah Aamiin;['aniesbaswedan'];
rachmatsyaefulloh;Mantap pak anies;['None'];
sapta_jayapura;Mantap pak anies sehat selalu pak anies;['None'];
yoen.yon;Mantap pak anis capres prabowo wakil pak anis;['None'];
wilson_hutasoit;Mantap pak jokowi;['None'];
setiarsihenny;Mantap pak menohok sekali;['None'];
felis_sf;Mantap pak ustad Lanjutkan perjuangan muu;['None'];
taquel_;Mantap prabowo;['None'];
aguss_ilyass;Mantap rakyat emang jujur;['None'];
fahdialkatiri9049;Mantap setuju;['None'];
putyukiaaqsari;Mantap setuju banget;['None'];
sari.aprianti.754;Mantapp;['None'];
muhammad_zainuddin9151;Mantapp bangettt pak anis selalu dalam dilindungan allah S W T dari segala pnyakit dan mara bahaya amin;['None'];
ahaydhar28;Mantapp behhh hajar;['None'];
ianpermana2178;Mantapp info nya masuk akal Gmana pak N_Target N_Target N_Target N_Target;['aniesbaswedan', 'suryoprabowo2011', 'dahnil_anzar_simanjuntak', 'fahrihamzah'];
bri___04;Mantapp ini negri orang tolol dplihara orang cerdas di penjara;['None'];
alifamira12345678910;Mantappp;['None'];
dbaidah;Mantappp Pak ustadz Kerenn;['None'];
susiirawan69;Mantappp The next presidente Proud of you goodbener;['None'];
anyaknia;Mantappp inilahh pemimpin bangsa yg cerdass;['None'];
a_m_rival;Mantapppppp;['None'];
ddan_firmansyahvm;Mantapsss;['None'];
medanimedani;Mantapz;['None'];
ahmad_januari2;Mantep nih;['None'];
h4dist;MantuL;['None'];
uki4076;Mantul;['None'];
dewi_selasati;Mantul Babe;['None'];
antotok97;Mantul Gus Setuju;['None'];
aliefgiri19;Mantul babe haikal toptbanget deh ah;['None'];
irawanirawan162;Mantul banget babe;['None'];
najwa_azhari;Mantul banget mudah mudahan jadi presiden Amin;['None'];
claudiafadillah7407;Mantul bgt ga pake teks ga kayak si jae;['None'];
anekajayatech7;Mantul bung fahri;['None'];
ibuaiq0212;Mantul emang hrsnya pk prabowo;['None'];
isma_asipa;Mantul gub indonesia;['None'];
lilikchodijah;Mantul gus Semoga Allah SWT sll melindungi beliau Aamiinnn;['None'];
dudi_supriadi212;Mantul malu lah pak yg lewat spa yg dpangil spa;['None'];
ahmadagam234;Mantul mantuk kleb;['None'];
_abah.rafli_;Mantul nih kalo tiap daerah begini;['None'];
nenahhudaenah;Mantul pa anis ngga cuma awe awe;['None'];
geddimembummi;Mantul pak e;['None'];
fhiniyuliaramadhanie;Mantul sakit gk tuh gk diakui rakyat;['None'];
basaduobaleh;Mantul sekali pak gubernur;['None'];
budiahmad263;Mantull;['None'];
italesmanawati;Mantull ini nama nya jemput bola;['None'];
athiyais_aza;Mantulll;['None'];
eddiputra;Mantullll;['None'];
mrs.riana;Mantulllll;['None'];
haerul859;Mantuul;['None'];
hashann107;Mantuul pak anis;['None'];
ajeng_suratmojo;Mantuull;['None'];
ailinwulandari;Mantuullll;['None'];
solihahsimpati;Mantuuul babeh;['None'];
diensss1;Mantuuull kachiaan hati nurani rakyat ga bisa di curangggiii broooo;['None'];
jhon.iskhand;Mantuuullll;['None'];
yomikurniati;Mantuuuul;['None'];
zainal_al_batawie;Manusia TAi;['None'];
sarwedi_06;Manusia gak punya malu;['None'];
tengkumeiranasrun;Manusia gini ni disebut apa ya ambik karung aja deh;['None'];
anne.suryadi;Manusia iblis;['None'];
hasmi_wo;Manusia kebnggaan cebong;['None'];
apriadimuriana;Manusia kyak gini harusnya d karungin buang k laut;['None'];
yosiarianti72;Manusia najis;['None'];
agus_urake;Manusia nya pada palsu;['None'];
lussy_lim;Manusia sekarang semakin kasar dan sadis tidak ada tata krama lagi massyallah;['None'];
andri_eka.putra;Manusia transferan dari tiongkok;['None'];
muhammad_iqbal6412;Mari berpisah dengan Indonesia;['None'];
adisupriadi432;Mari kita doa kan mudah an p Anis diberi kesehatan sama allah Aamiin;['None'];
agamkesaputra;Mari kita doakan gusmiftah segera dijemput izrail Amin;['None'];
olala.lay;Mari kita jihad bersama para ulama hidup sangat singkat maka mari kita bela agama Allah SWT jika agamamu dihina kau diam saja maka gantilah bajumu dengan kain kafan save UAS save para ulama;['None'];
itatriswandanitauvick;Mari qta nongton Peristiwa firaun dan nabi Musa As akan terulang;['None'];
agus086338;Mas brooooo NKRI itu dr sabang sampai merauke ktnyaaa bkn sumbar doaaaang itu sih wkt sy sd marilah sdr kt bangun sesuai dg kemampuan kt mulai dr dri kt klrg kita yg nanti utk anak cucu kita utk modal setelah kita mati;['None'];
sakasumanthana;Masalah hati tidak bisa dibohongi;['None'];
evisofiyah_12;Masalah ny kecurangan ny ini loh min;['None'];
rifqi_aufarabb;Masalah utamanya apa Gw rada bingung;['None'];
di_ancok13;Masalahnya apa min N_Target tolong dijelaskan;['matahatirakyat'];
bagoesmasy;Masalahnya apa ni Min;['None'];
khairiridha212;Masalahnya batas presiden x bisanya Mana bisa capres ke xnya Pasti di ganti yg lain makanya partai nasdem gerak cepat Soalnya anies udah populer x pada masyarakat Indonesia Pinter cerdas jujur Pentingin rakyat Dan bijaksana Berprestasi pula;['None'];
fityalifia;Masalahnya jokodok kan hobinya nabrak aturan UU Itu nnti bisa bisa UUnya direvisi sm dia mengingat dia kan gk mau cuti dan UU cuti jg udah direvisi sm dia;['None'];
mulia.ps;Masallah;['None'];
siirfann;Masgondroong ngomong opoo ikiii;['None'];
atik_a.s;Masha Allah;['None'];
akhwat.hijrah216;Masha Allah Bung Karno;['None'];
lystevany;Masha Allah pak Prabowo selalu di Hati;['None'];
andikawan;MashaAllah tabarrokallahu Fiikum;['None'];
rina.athaya271209;Mashaa Allah;['None'];
inayat47;MashaaAllah ALLAHUAKBAR KERENNN;['None'];
sittihjr567;Mashallah;['None'];
eedi6377;Masih ada harapan;['None'];
fatihkha;Masih blm dilantik santai aja kita msh blm tau sandiwara yg sdh Allah siapkan utk N_Target selanjutnya;['prabowo'];
asriamin;Masih dak percaya c doi tukang bohong akibatnya begini dibui pembelaan dak ada insentip tinggal angan berharaplah kartunya dak bohong;['None'];
andhy_nut;Masih di Jawa aja si Jae nggak dianggap rakyatnya gimana kalau ke Sumatera pasti lebih nggak dianggap oleh masyarakat Sumatera;['None'];
oreo9786;Masih dibilang hoax gak yah;['None'];
masdaippob;Masih mau mbayar saja masih beruntung kok mau di naikkan secara paksa;['None'];
arifaris_city;Masih mending lah Drpd gak bisa wudhu gak pernah solat jumatan klo mau nyalon ja;['None'];
gilang_sydn;Masih nunggu kelanjutannya nih bebas pake materai trus minta maaf atau di penjara atau dituding bahwa orng itu gila Masih penasaran gua;['None'];
irvanjuanidi;Masok bos kaji;['None'];
lussy_lim;Massyaallah gak takut mati beneran ya;['None'];
bengkellasharmonika;Masuk;['None'];
nofrian_muhamadakbar;Masuk Akal juga sih tapi kami percaya TNI;['None'];
ismi163;Masukin comberan aja;['None'];
dedi8740;Masukin karung lempar dijurang selesai gtu jha repot;['None'];
mgrb.mgrb;Masukin parit jak;['None'];
yuddihendarsyah;Masukkan ke penjara saja manusia seperti ini sok jago;['None'];
artatyardiyati_eys99;Masya ALLAH Salam sukses sll Pak Anies;['None'];
dapoerbuninchj;Masya Allah;['None'];
kikiii.83;Masya Allah Allahhu akbar ini kmrn pawai obor diBogor;['None'];
supriatna2506;Masya Allah Smoga pak slalu shat dg lindungan Allah;['None'];
yusnaini_71;Masya Allah maju kotanya bahagia warganya goodbenerr;['None'];
hadipsoeratman;Masya Allah moga pak gubernur slalu sehat;['None'];
uunmunawaroh61;Masya Allah moga sehat selalu Pa Anies;['None'];
latifah_chairina;Masya Allah pak Kok berasa presiden ya;['None'];
arman_albantani;Masya Allah ruaaarrr biasa Mantaaaaaaaaaaabb pak Anis;['None'];
pempek_jasmine;Masya Allah sehat selalu bpk smga selalu dlm lindungan Allah;['None'];
rosaniyya09;Masya Allah smg terjadi;['None'];
bundhaadnan;Masya Allah tabarakalah sht sllu pk pntang mnyerah;['None'];
irdanniaa;Masya Allah yg lewat siapa yg dielu kan Prabowo Prabowo;['None'];
iis_0279;Masya Alloh;['None'];
kunadnanm659;Masya Alloh dl kala sy pengagum beratnya luluh lantak dan hlg seketika stlh beliau msk jd teamses org sono dan menjelek jelekan pak Prabowo bahkan menjd sangat benci tp skrg Alhamdulillah stlh tau beliau pak Prabowo yg ambil dan Insya Alloh menjd baik skrg kekaguman mulai ada lagi Smg ttp istiqomah dan tdk loncat sana sini Sehat dan sukses sll mas Anies Aamiin Ya Robbalalamiin;['None'];
abwhoami;Masya allah;['None'];
ha.nif6474;Masya allah Saya berharap makin banyak pemimpin yg soleh;['None'];
adityanya_aan;Masya allah semoga anak kita seperti dia aminn;['None'];
fegafee;Masya allah tabarakallah;['None'];
zindanabi;MasyaALLAH TABAROKALLOH;['None'];
ifantiyani;MasyaAllaaaaaah BENER BGTTTTT;['None'];
ifantiyani;MasyaAllaaaaaah smg Allah SWT senantiasa menjaga Habib Rizieq dan laskar FPI beserta keluarga nya AamiiN YRA ULAMA;['None'];
ritayulyanti_maloto;MasyaAllah;['None'];
ma2kirasya;MasyaAllah Allahu Akbar;['None'];
aqil.raffi.9;MasyaAllah Pemimpin yg cerdas Arif dan bijaksana rendah hati gubernur super sekali;['None'];
sunanik65;MasyaAllah sehat slalu pak Anies;['None'];
reni.noviyanti;MasyaAllah semoga Allah merahmati pak N_Target;['aniesbaswedan'];
anehtusagi;MasyaAllah setuju sekali;['None'];
viga1212;MasyaAllah tabark Allah;['None'];
darpa_ailurophiles;MasyaAlloh;['None'];
rubaiah657609;MasyaAlloohhh;['None'];
d.___________0;Masyaa Allah;['None'];
hj.ratnawatimisran;Masyaa Allah indahnya kebersamaan merajut kebangsaan;['None'];
riskyyantilubis;MasyaaAllah tabarokalloh;['None'];
tutijm2477;Masyaallaah pak anies capres yad y pak;['None'];
arifinsmhd;Masyaallah;['None'];
lusy.show;Masyaallah bangganya sayaaaaaaa Bangga padamu pak N_Target sbaswdan Bangg;['aniesbaswedan'];
reni_yellowsun24;Masyaallah kebanggan indonesia;['None'];
nn_acecories_xuping;Masyaallah sehat sll habib SMG ALLAH sll melindungi dimanapun habis Rizieq Shihab berada aammmiiinnn;['None'];
ramayanirasya;Masyaallah smoga slalu dalam lindungan allah pemimpin idaman rakyat;['None'];
dwil3566;Masyaallah tabarokallah;['None'];
shabarina;Masyaallah terpampang nyata ya gaeeesss;['None'];
indria1_indri;MasyaallahN_Target;['laras_srn'];
ilhamariffff;Masyarakat memilih prabowo tpi yg jdi presiden jokowow Ngapa harus ada pencoblosan;['None'];
jo.han1967;Masyarakat sekarang sudah pintar dan tidak bisa dibohongi;['None'];
aurellarmand;Mata sipit Belagu;['None'];
dirgasyahputra24;Mata sipit mah gitu suka bicara dengan kata A JING dengan gubernur dulu;['None'];
baiqina;Mata sipit yg songong;['None'];
tocip6633;Matamu it;['None'];
mayang5582;Matamu picek;['None'];
sumatra_utara_news;Mati kauu binatang;['None'];
yolan234;Mati listrik Damascus terulang lagi di Indonesia;['None'];
sulfridawati;Matikan aja manusia iblis neh jijik x dengar mulut nya neh;['None'];
mbobyramadhan;Matilah biarlan anjing anjing berpesta babi;['None'];
dwiyuliana_putri;Matilah kau dlm kehinaan kaum munafik;['None'];
babay2_2;Mattiinn skaliann;['None'];
indonesian_students_army;Mau Banget min;['None'];
metri.saputra;Mau Dibawa ke mn peradaban Negri Ini Wahai Saudaraku yg Di Papua pertahankan NKRI Kt demi keutuhan Kt bersama;['None'];
mr._vicky051089;Mau cari surplus kita yg mampus gak udeh;['None'];
argaswega;Mau di sembelih buat kurban tp dagingnya haram;['None'];
rikoseptianton;Mau khilafah gak lu kalo gak berikan alasan menurut Alquran;['None'];
pengemis_kasih13;Mau komen sudah di wakili kepsen;['None'];
3012arjun;Mau komen takut di ciduk dan di cap radikal;['None'];
glumoryfacebeauty;Mau merawat kecantikan kulit memelihara kesehatan tubuh serta aman dikonsumsi bagi Ibu menyusui Yuk Kak cek di Bio kami ya Makasih;['None'];
harso_jamus;Mau mindahin ibukota emang gableg duit lu jok;['None'];
miyati_herbal_peninggi_07;Mau nambah tinggi badan cm Konsultan langsung ke whatsap kita kak;['None'];
kabayan_08;Mau nanya idiologi pancasila negara mn saja yg pakai Dan sudah kah memakmurkan rakyat Tanya yg paham tolong jelaskan;['None'];
rina.athaya271209;Mau ngakak takut dosa wakakakakkkk;['None'];
gumelarrukuns;Mau ngatain boleh ga;['None'];
laila_.sahara;Mau nipu rakyat gak kompak;['None'];
aditia_novratilova;Mau pemimpin seperti umar boleh la ups seperti umar juga gpp;['None'];
4yi_ri;Mau skrg ajaaa Jd Presiden;['None'];
nurin_herbal_peninggi_03;Mau tambah tinggi cm dalam minggu;['None'];
ali_h_sangun;Mau tanya UU atw aturannya Presiden dan Wk Matihampir bbarengan apa pemilu ulang atw dtntukan oleh MPR ssuai usulan partai pengusung;['None'];
ksatria_nol_dua;Mau tidur jam kek mau tidur gak bangun lg kek emang gue pikirin;['None'];
irma_suhardjo;Mau videonya dong min;['None'];
fatmah_salim2;Mbah kiayi sudah tenang senang mardeka di sisi allah swt rasulullah di hantar ummat rasulullah pergi nya di doain zuriad rasulullah yg terpampang nyata IB HRS bahagia nya mbah moen hanya wali yg bisa merasa kan sesama wali kalo mahluk ber busuk pasti susah nerima lihat saja nanti mati tuh para togog mudahan gak kecium bau bamgke nya min;['None'];
elhilda_sujana;Mboke kena tuh;['None'];
izal_mine;Mcm binatang tu org main tendang aja Rakyat mau cari mkn oi Sadar sikit otak di pakek;['None'];
andris2918;Media corong komunis bani togog;['None'];
ndra_ben268;Media itu tergantung sapa yg bayar yg bener aja lu tong tidur yg cukup dlm sehari itu adalah min jam klo kurang dari jam maka akan kelelahan lalu MATI;['None'];
awisuzuki;Media luar aja udah memprediksi;['None'];
herry_triant_5;Mediaa media taikk;['None'];
inakhairrina;Memalukan;['None'];
puteri_hijau__;Memalukan saya aj yg nonton video nya malu bgt tapi dia koq enggak ya;['None'];
gitasmara_apriliana;Memang semua bumn itu akan dimatikan nanti yg masuk aseng semua;['None'];
zhytee_na_zulmi9;Membela Agama di curigai dan di persekusi LGBT di lindungi Anda Luar biasa makin sengklek;['None'];
mhrafff;Membela Islam bukan berarti lebih hebat daripada Islam ini ngawurrrrrrr;['None'];
linnydharma;Membudayakan promosi impor;['None'];
mochsoim99;Memindah ibu kota ya bagus daripada memindahkan ibu anda;['None'];
engdwi;Menag keblinger Ra mutu;['None'];
yuniartis5421;Menang Tpi Gk Lega Baru Ada Di Zaman Kini;['None'];
dewicontinent;Menang atau dimenangkan bu;['None'];
alsandrayunus;Menang di MK di lapangan ga tau dah;['None'];
firdsoul;Menang karna curang tapi rakyat tidak mengakui di jokodok presiden karna hasil dr kecurangan Kan goblok menang aja masih ribet cari sensasi legitimasi dr rakyat gue mah ogah;['None'];
atmam.elfaruq;Menarik;['None'];
asmorosamudro;Mencla mencle;['None'];
nikmageminygirl;Mending ahy aja;['None'];
kurnian08;Mending kluar dr BPJS lah;['None'];
awank5875;Mending pejabat itu mundur saja terlalu banyak nganu nya;['None'];
dp.dee;Mending uangnya buat bayar hutang bukan malah nyari hutang tambahan buat mindahin ibukota ckckckckck dimana ya kepalanya;['None'];
samudro6688;Mendunia ya Pas dech;['None'];
nurcholis671;Menggorok leher manusia lebih manusiawi dibandingkan membawa lambang tauhid gendeng Iki wong;['None'];
ien_bj_ghuchi;Mengorbankan Rakyat demi nama baik;['None'];
sulican37;Mengundurkan diri itu lebih baik ketimbang ga mau mengaku membeli bus rongsokan;['None'];
damiywikan;Mengurangi sampah plastik Bambu ramah lingkungan;['None'];
drwater_hongkong;Menjaga stamina kesehatan dan penyembuhan penyakit dengan terapi alami minum air rendam botol dr water made korea Miliki botolnya informasi dan konsultasiwa call;['None'];
suryahasomalan;Menjijikkan;['None'];
soe_njow;Menjual islam untuk kekayaaan dunia astagfirullah;['None'];
abah_37;Mental kurupuk;['None'];
mhd.syah;Mental pakde kuat bgt ya bagaikan tembok ber semen holsim kalau orang normal nya dh hncur tuh mental;['None'];
ronis1001;Menteri agama semoga segera dicabut nyawanya sama Allah;['None'];
oyong74;Menteri nya yg perlu di investigasi;['None'];
yantisoewarno1;Menteri ora ngenah;['None'];
kissnha71;Menteri terkewer kewer klo ngomong;['None'];
iik_ian;Mentri lgbt;['None'];
mey_me5;Mentri togog;['None'];
ar.diansyah7933;Mentrine dlm otak goblok;['None'];
rafi.rico2018;Mentrinya Alay;['None'];
mayang5582;Menunggu berita duka cita manusia ini;['None'];
jejak_dwi;Menunggu muka mbaknya;['None'];
kodratsw;Menurut MK itu bukan kecurangan Menurut Raja Curang Bukan urusan saya yg penting gw dimenangkan Menurut Al Qur an Yang curang pasti celaka;['None'];
rahmadesi_08;Menurut saya jokowi bukanlah umar dia adalah jaenudin;['None'];
ryan.timtim;Menyambut perayaan kemerdekaan republik Indonesia d nodai;['None'];
hasmi_wo;Menyedihkan;['None'];
yatnaafri;Menyejukkan ya penjelasannya pak goodbener;['None'];
nicoagan;Menyibak air terpercik muka sendiri;['None'];
loved_km;Merampuwik;['None'];
jamalket;Merasa berkuasa;['None'];
ariodedy;Merdeka;['None'];
hlmfr_;Merdeka Papua;['None'];
jiang_223_;Merdeka usir amber dari papua;['None'];
denny_qthinxs;Mereka Bukan Cebong;['None'];
tjahyonoimam;Mereka cuma alat dikibulin;['None'];
romlirostiana;Mereka diadu dengan FPI tapi sdh ketahuan FPI tdk punya salah apapun dlm hal ini Alhamdulillah mereka tdk menyerang FPI;['None'];
lilalyla32;Mereka dikuasai nafsu kekuasaan yg tdk jauh dari uang pangkat jabatan dan membagi kekuasaan pd keluarga keturunannya Cara apapun akhirnya dilakukan Walau salah Walau berdosa Walau mengorbankan orang senegara;['None'];
herikurniawan43;Mereka ganteng tapi kok jijik ya liat nya;['None'];
syarwani08;Mereka juga dongok seh kemaren cuma diundang makan ke istana stlh itu lsg kayak orang kesetanan bela mati an skr mrk dibuang di tong sampah baru dah nyinyir;['None'];
benkspurnomo;Mereka lg naik daun;['None'];
pemilulucu;Mereka mengaku ormas islam tapi anti khilafah Ada yg bisa ketok palak sampe ketemu jawaban;['None'];
bujangbetuah.id;Mereka semakin diberi angin oleh pemimpin negeri ini;['None'];
syafruddin_bro;Mereka tulus jujur;['None'];
manusiatakkenal_lelah;Mereka yg menikmati uangx kita yg suruh bayar enak pala lo ya Siap nanti org g pake bpjs semoga allah berikan kita slalu kesehatan ya dan jgn sampai allah kasih kita penyakit yg berbahaya krna bpjs skrg bkn meringankan rakyat tp menyiksa rakyat;['None'];
nurhy3234;Meres rakyat;['None'];
zulvaritasyaf;Merinding mendengarnya lindungilah habib riziq ya Allah;['None'];
anisalestari28;Merinding ya allah;['None'];
mannaf_1804;Merugikan pejabat menguntungkan rakyat kecill adalah kriminal Fuck lah buat pemerintah rezim ini;['None'];
ikkarischa.dni;Meski kalah pilpers tapi menang dihati rakyat;['None'];
lalhuilham;Mf pakde Jokowi bpak gk diakui oleh rakyat nya sendiri jadi pemimpin bangsa baiknya bpak mundur demi kebaikan bangsa serta rakyat Salam bravo;['None'];
yetsimin;Mg jd presiden pak aamiin;['None'];
muhzaray97;Min Ini kapan yah interview nya Gw coba tutup mata dengerin pk Anies bicara Alhamdulillah ucapannya saya ngerti Hehehe;['None'];
_adiel.y;Min N_Target kalo nggak salah denger mahasiswa papua itu mengibarkan bendera opm saat an kemarin Iya ndak sih;['matahatirakyat'];
syfha_ramadhan;Min apa bener mau ada revolusi;['None'];
rin2988;Min itu slide sengaja apa sengaja min;['None'];
abufaww;Min kalo mau lihat video fullnya dmn ya;['None'];
ryll_nuriill;Min ralat min itu bukan manusia;['None'];
aufgumeres;Minggaaat masss eke mending jaga gerejaa dapat nasi bungkus dan uang ngudud Lariiiiiiiii ada opmmmmmmm Hahaha Hahahaha Hahahaha;['None'];
deny_md23;Minggo orangvinibdibrangus aja kayakbanjing biar gak menyalak terus;['None'];
haryasenathegar;Minta diinjak batang lehernya;['None'];
jjunivan;Minta merdeka sepertinya;['None'];
angga_kamdap;Minta tolong kpu noh biar bebas kan video di sosmed gak bisa jadi alat bukti;['None'];
elkakiyan;Mirip AHOK;['None'];
itsshadoy;Mirip ahok tengil mirisnya negri ini hukum akan tumpul pada majikan;['None'];
sari18k;Mirip denzel washigton gak sih;['None'];
fei_amaru;Mirip mafia Hongkong tampangNya;['None'];
irma_ais1929;Mirip min waktu mudanya;['None'];
t4ntri_27;Mirip penyanyi lagu jawa sapa dah;['None'];
bayupribadi84;Mirip yg kemarin kalau marah;['None'];
ailinwulandari;Miris;['None'];
karjaniawahab;Miris di negeri ini lambang islam sangat anti lambang pki di lindungi;['None'];
nq_kids;Mirisss;['None'];
ariprastutiningrum;Mklum klo bpk jamu idupnya di kolam taeklan;['None'];
vinspt11;Mksdny gmn ni Pedagang kecil gk boleh jualan lg;['None'];
hepy_to;Mm ini ada buktinya knp ga dipake MK kasian ya mbae n pae;['None'];
alisumarni83;Mmg ad pengcoblosan surat suara jd bingun aq;['None'];
yenitetriyana_;Mmg cocok ya jd presiden doain ya bu presenter kan enak kalo presiden bs d ty ty gitu dan jwbnya juga mantull;['None'];
bambang.suryadi.7731;Mmg pemimpin yang mampu;['None'];
h3nfr1.002;Mmmhhh yg kebanyakan untung cukong SPBU rakyat kecil mah kebagian imbasnya;['None'];
dmmutiara1;Mntaaaappp jiwa pak Anies sukces selalu Amin Ya Robbal Alamin;['None'];
qayyumbungsu;Mntap;['None'];
antoniajja72;Mntap siapa yg lurus akan trbuka smuanya amin;['None'];
