Username;Comment;Target;Label
farrel.rishma;N_Target semoga semakin nyungsep;['adirizalf_abf'];
dorayaki_transforming;N_Target semoga sj gak bener say mo di bikin apa negri ini;['halimatussadiyah_77'];
farrel.rishma;N_Target semoga tidak darah tinggi dan semoga nyungsep;['adinda_cyng'];
barcelona_67;N_Target sempak Ah k;['toro'];
rin2988;N_Target semua subsidi dicabut ya min uang subsidi nya dikemanain itu kepo mode on;['premantobat073'];
premantobat073;N_Target sengaja;['rin2988'];
mulai.dong;N_Target seperti kamu yang baru lahir gak jelas;['_lexnst'];
nabilaregia;N_Target serah lo;['hatefulduck'];
mamayshine;N_Target seram;['etikaghozali'];
pejuang311;N_Target serem emang perempuan klo siklus wkwk;['pelangi_air_mata'];
ffd77__;N_Target seru nih rela g ngampus demi live stream wkwk;['pratamaputra_6661'];
nadiyyans;N_Target setidaknya sudah ada bukti bahwa rakyat kurang mampu yang pas itu di gusur ahok secara paksa itu udah pada sejahtera guru honorer juga pas jaman anies itu sejahtera MOVE ON MASS JAMAN AHOK ITU CUMA OTORITER TAPI GA ADA KERJANYA;['abrahamduta86gma'];
masrohatalakung123;N_Target setuju;['gastian_iel'];
rey.safitry;N_Target setuju MANTUL;['ong_geng'];
dediaribowo;N_Target setuju bang kita sama sama dari kalimantan;['ong_geng'];
bunda.dara.dzaky;N_Target setuju bos;['arihanvil'];
adika_putra1405;N_Target setujuhhhhh;['dayak162'];
adika_putra1405;N_Target setujuhhhhhh;['ism617'];
pelangi_air_mata;N_Target setujuuu;['haysia81'];
n.supriatno;N_Target setuujjuuu kurang hebat gmna coba pertmbuhan ekonomi Neraca perdagamgan Bumn Semua meroket;['hendrajay8881'];
wandiiswan332;N_Target si jae di lantik jadi rt;['farrel'];
premantobat073;N_Target siap Mak datang ya;['ema'];
bintu_idrus;N_Target siap berjuang;['idrus_alidrus'];
sulastri9693;N_Target siap cina Komunis akan menjajah Indonesia karena jokowi lebih beduli bangsa cina komunis dari pada bangsa sendiri pemerintah jaman konyol;['arief_pratama2'];
matahatirakyat;N_Target siap makasih atas sarannnya;['_adiel'];
keadilanrakyatindonesia;N_Target siap min;['annasputrakaili'];
roylast121;N_Target siap tp FPI dulu aja yg bubar biar kamu bs istrhat capek kan FPI segala isu di sebarkan tp hasil ya nol BESAR istrhat dulu yah mksih;['zakysef'];
bimantarajalu;N_Target siapa bro;['antotok97'];
agniadin_t.a.m;N_Target siapa yg bilang semua china gitu njir _;['mhmmdsjordy_'];
adhitya2107;N_Target siapa yg ngomongin teroris orang lagi ngomongin PKI;['mjamallud1n'];
zidrifai_;N_Target siapp min wkwk;['pejuangislam466'];
fityalifia;N_Target siasatnya sudah dilakukan dari sekarang;['kabayanvan'];
rndsfiafd1512;N_Target sibuk mobile legend;['harnisrg'];
erwinisk;N_Target sibuk nonton wayang;['pejuangislam466'];
pelangi_air_mata;N_Target sieun mereun;['h'];
hary_kar;N_Target siiip;['raysmilakarmila'];
premantobat073;N_Target sijoko;['titiekfachlevi'];
ekyfebriyantabd_;N_Target simak yg dislide ke cewenya ga ngapa ngapain tiba tiba dikatain anj ng ngen t si cewe ga terima terus rekam tuh muka cowok yg ngatain dia;['ridwan0621'];
rahayu_maurer16;N_Target sing sabar yo;['usman_linda'];
heendiisurya;N_Target sipp;['premantobat073'];
warihwulandari;N_Target sirik ya;['yosiasimanungkalit'];
pelangi_air_mata;N_Target slogannya kerja kerja kerja tp bumn bangkrut utang nambah;['fendyarmansah'];
da.nny3718;N_Target sm FPI ya yg ijinnya sdh habis;['bubles_beauty'];
rusma367;N_Target smpe dsitu sdh;['pelangi_air_mata'];
rizkybrnk;N_Target soal hati gabisa boong;['mhmmdrizalp'];
dewi_topan_halilintar;N_Target soalnya mereka biasa pake stuntman Makanya isi kepalanya selalu penuh tuduhan;['si_qianzy'];
nurjannah.699;N_Target sok action dia min;['heendiisurya'];
bunda.dara.dzaky;N_Target sorry bos sy prabowo;['akkaqinna65'];
matahatirakyat;N_Target sorry ralat kmren itu tgl dan juga kejadian di surabaya;['_adiel'];
muhammadfikrisaleh25;N_Target sory mas tolong bedakan cina komunis dan etnis karna itu beda;['kolektor_rombenx'];
maung_cioma;N_Target sotoy lu udah jelas bentukan cebong mulut isi comberan semua begitu kok;['cahyoemiryl_'];
d0r4y4k1.tokyo;N_Target ssstt;['diahsiswara'];
pelangi_air_mata;N_Target ssstttt Bukn rahasia lagi;['cat_and_dogmu'];
pelangi_air_mata;N_Target sstttt;['baizawialfarisyi'];
tetyheriyaningsih;N_Target sszztt jgn kenceng ntr si anu denger kamu ntr keciduk;['claudiafadillah7407'];
pelangi_air_mata;N_Target sttttt;['pejuang311'];
makhe.ra84;N_Target stuju;['kinkinkindawati'];
arih2o;N_Target stupid people;['puji_sutomoo'];
d0r4y4k1.tokyo;N_Target sudah;['pusat_pendaftaran_paytren2'];
shantymawardi97;N_Target sudah dimaafkan;['aliyahzaii'];
islam_cahayahidupku;N_Target sudah maaf sampai saat ini kami belum tertarik untuk bergabung paytren subhat;['denimentorpaytren'];
wawanloblobly;N_Target sudah tau harga mati knapa masih berulah itu mulut mpok ada udang nya nggak kira di balik batu yg jelas sakit hati krn kalah;['sitielah5'];
rahayu_maurer16;N_Target sultan mah bebas yaahh;['jhondayat1821'];
pelangi_air_mata;N_Target sumpah bng Bukn presiden ane Presiden abng x;['ahmad0809_gw'];
rahayu_maurer16;N_Target surplus lumayan buat dpnjamkan dana pindahankan msih kurang banyak;['mr'];
rosmalizar;N_Target sy ibu;['premantobat073'];
muh_z_a_a;N_Target sy jg kecewa bnget dcurangi eee malah merangkul nya;['dedegpidekso12'];
bunda.dara.dzaky;N_Target sy sdh kirim buktinya lewat DM ya bos;['agustinkharis'];
dafara1780;N_Target sya rasa lebih banyak orang yang TIDAK MENERIMA DAN KECEWA daripada yg menerima dan tidk kecewa;['toto'];
dorayaki_transforming;N_Target syaik ya ukhsay sekolam di mn pun berada;['muserref_ozdalli'];
wijayakusuma436;N_Target syukron thy;['ummu_ahmad_yusuf_harun_arasyid'];
ummu_ahmad_yusuf_harun_arasyid;N_Target tafadhol;['wijayakusuma436'];
jay_kodrat;N_Target tah kitu wa bentes ngomong na;['fajar_amrifadila'];
jahitgown.089655396888_;N_Target takada otake mana punya malu;['nabilasyakila04'];
iyus_dilah;N_Target takbir;['keadilanrakyatindonesia'];
pejuang1745;N_Target takbir ALLAHUAKBAR;['nakamura1987_'];
nurullchoiriyah;N_Target takut di hutangin apa gmn;['ariy354'];
boendagisya;N_Target takut kalo betindak dia masuk bui lagi bang;['muslimfeldy'];
ariy354;N_Target takut sama rentenirnya;['nurullchoiriyah'];
kocheng_ireng;N_Target tambah;['ananuryanah67'];
sayadi_umang;N_Target tambah rieweh negara kita;['alvaro'];
pelangi_air_mata;N_Target tambh masalah ini mah;['dzulfikar_1'];
zhuanggt;N_Target tangkap akun provokatif ini;['divisihumaspolri'];
indra_haeruddin;N_Target tanya MUI;['zuneefi'];
zuneefi;N_Target tanya MUI MUI yg dibawah kh ma ruf amin Yg menggaungkan islam nusantara Oh jelas tidak;['indra_haeruddin'];
keadilanrakyatindonesia;N_Target tanya aja sama yang bersangkutan masalahnya min;['zaldy_muhamad'];
dekia.a;N_Target tanya jokowi saja mbk jangan tanya sherly;['eva'];
_assistant.marbot_;N_Target tapi awas beneran mujahidah min jangan yg gado gado;['premantobat073'];
peradana.angga;N_Target tapi kenyataan nya mereka tetap ada Dan kita tak bisa buat banyak;['abdi_mbm'];
azkiyanadhirasamudra11;N_Target tapi kok bisa jd presiden yo;['susanto1305'];
mhmdarbaslmn__;N_Target tapi kok nggk ada yg bantu yah;['mhmdarbaslmn__'];
cardijamharis;N_Target tapi yg model begini yg disukai warga kolam seperti waktu itu;['desi'];
alia_galb;N_Target tau nggk waktu ada polisi yg akhirnya buka suara soal arahan menangkan di daerah kita ngalamin sayyyyy hahahah;['emangchincai'];
islam_cahayahidupku;N_Target tau tuh ada rasa mungkin sama mimin;['yatnaafri'];
premantobat073;N_Target tau tuh bawa kepapua aja;['datan_nasution'];
1121richardrichard;N_Target tauh ajaa siihh wwkkk;['khanzake99'];
pelangi_air_mata;N_Target tdk tau smua utk kt bersyukur;['rauff_alminangi'];
wahyu_ashari89;N_Target teman teman sebelahnya nahan tawa takut dosa;['ariesabuhabibie'];
farrel.rishma;N_Target tenggelam selamanya nyungsep ke laut;['di2k_w'];
arih2o;N_Target tentara terhebat ayo geh nyemplung k papua;['banser_nasional'];
keadilanrakyatindonesia;N_Target terima kasih;['putra_banned'];
agustinkharis;N_Target terimakasih bu clear;['bunda'];
ema_watieee;N_Target terserah ini mau bikin bank ya terserah orang yang banyak duit lah bebas mau ngapain aja yang penting bukan duit negara dipake;['rahmaronald'];
defalinofarel;N_Target terserah sya donk;['novan_apramadana'];
yusuf.hidayat.754570;N_Target terus abis berak tai nya lu makan biar ikutan stres nya;['mochanoy'];
r3z1m_r1weuh17;N_Target tetap Bangga punya pemimpin kek gitu;['diniyati_1995'];
keadilanrakyatindonesia;N_Target thanknyou;['irasafitri53'];
restu_raisully;N_Target the best;['ayu_prianti'];
ozbink;N_Target the next fir aun ya min;['kolam_cebong'];
randyboysk;N_Target tiati di liat orng nya jgn di tag yaa;['randyboysk'];
sulastri9693;N_Target tikus got macam ini mantranya di racun aja biar ga nular virusnya;['kadal'];
dent_radent;N_Target tinggal d hutan ya kak;['sujatwika'];
drg.emi_rohmawati;N_Target tinggal formalitas aja negara nya sendiri udah hancur;['medanimedani'];
pelangi_air_mata;N_Target tinggi dong bng;['y'];
sri.yenti;N_Target tk ngibul;['nanapriya88'];
mama_zakikaffahyusuf;N_Target tnda nya makin dekat;['helmy_atjehtimoer'];
aj.buddyp;N_Target togog cap kodok;['kekuatan_45'];
irawandv;N_Target tolol Picek lu Manaa;['ajibdani'];
razak_humairoh_bannet;N_Target tololnya keliatan banget;['mjamallud1n'];
muhammadfikrisaleh25;N_Target tolong budayakan menghargai etnis orang lain karna tidak menghargai sesama manusia itu mutlak sifat komunis;['kolektor_rombenx'];
alitaryatridana;N_Target tolong di perjelas Itu yg di coblos paslon nomor berapa bro Mohon info yg jelas Dan kalo ada kejadian begini pasti sudah ada pemungutan suara ulang Tolong kasi info yg jelas;['diyan_samijo'];
rhan_dhie;N_Target tolong di usut di pak;['jokowi'];
almuhajir.2008;N_Target tolong lh musnahkan saja bni togog jgn bwa mereka ke kalimantan;['estu'];
andre_zaghi;N_Target tolong pak di kaji gubernur papua ini pak mau jadi apa kalo mereka berpikiran begini;['jokowi'];
w_d1982;N_Target tolong tafsirkan ayat ini QS Muhammad N_Target biar jg paham;['gusmiftah', 'mastercorbuzier'];
amsir_zein;N_Target tpi dongo;['doohanmayuga'];
tirrtawinata;N_Target tpi percuma gak ad Jokowow lagi wkwkk;['aulia_wirasaputra'];
rndsfiafd1512;N_Target trims jarinya jempol semua;['pelangi_air_mata'];
puji_sutomoo;N_Target trs anda kira postingan ini ga memperkeruh suasana liat tu mata;['ong_geng'];
meganotongprakasa;N_Target trs pilih siapa;['yani'];
bravenia1204;N_Target true mereka akan menularkan ke generasi milineal melalui psi;['woles_10'];
arifin.26_08;N_Target trun ke sby ajh biar tau;['alpasya30'];
pelangi_air_mata;N_Target trus ini apa bng;['langit_bumi_soundsystem'];
pelangi_air_mata;N_Target trus ngk pernh perkutut eh ketilang gitu;['kolam_cebong'];
bolocastelo34;N_Target ttp;['devirahardjo733'];
aku_pengikutmu1;N_Target tu ba a lai;['2019_harapan_baru'];
mulya_hana_dayani;N_Target tugas pemerintah lah kerja lha wong dibayar rakyat kok Masak urusan negara juga saya yang harus mikirin;['alfinamahadewi11'];
andreanprastono;N_Target tuh Bong dengerin;['indonesiabertauhiid'];
islam_cahayahidupku;N_Target tuh lain kali pake basmallah;['yatnaafri'];
ahmadrifqyyyyy;N_Target tuhan bersama jiwa jiwa manusia yang santuy;['bodosan'];
wdywap_;N_Target tujuan pindah utk apa ya;['rismazuroida'];
zudo_hadiyanto;N_Target tukang bubur apalagi;['__akhwat'];
eko_agustin12;N_Target tukn lu tetep goblk ini semuakan ulah junjungn lu yg kemren lu agung kan di mk skrng udh begni lu salahin pemerintah seakan pemerintah yg bkin klo ga karna junjungn agung lu ga akan ad masalah kaya gini otak kecil lu walaupun ga bermutu tp msh bisa dipakekan Ada masalah kaya gini bukannya prihatin malah trs dikomporin;['agung_f1s10'];
muh_z_a_a;N_Target tul;['greengrass988'];
kunadnanm659;N_Target tul sekaleeee;['santipanon_kurma'];
pelangi_air_mata;N_Target tunggu jm bng Nanti bs lagi Insyaallah Ane sering kek gitu;['nicoagan'];
matahatirakyat;N_Target tunggu kbar selanjutnya aku post krn bnyak yg ditangkap bahkan hilang;['joesiregar'];
sikaptobat;N_Target tunggu okt;['riasukma21'];
si_izzat46;N_Target typo gaes deskripsi ente;['pelangi_air_mata'];
aungflorist18;N_Target ubek kampuang se lai sanak d rmh sakik ubek generik yg d agiah nyo t BPJS maha lo pelayan Ndak Lo rancak;['rahayu_maurer16'];
alsandrayunus;N_Target ucapaan nya yg ga yakin;['agusduriat48588'];
bie_as22;N_Target ud mkn duit ga halal msuk bui Biar tau rasa;['miftakhul_firdaus96'];
srivirny;N_Target udah bebas cuuuy update dooong setiap sono minta ketemu pasti ada kebaikan bwt jd jgn mau di bodohi;['dedegpidekso12'];
indah_barqizaviera;N_Target udah kaya judul film ya;['johnzaky21'];
darmadi1665;N_Target udah lama training di japan ya di kota mana aja;['ozusano'];
nurulis23;N_Target udah tala kalo kalah ya kalah aja;['achmadsatria05'];
rizki_harun;N_Target udah tau kalah masih aja ga mau nerima;['rahmadhani1717'];
jalanbareng2b;N_Target udahputus urat malu;['octha_octhari'];
annasooofy;N_Target udh baca;['ugoxpratama'];
rahayu_maurer16;N_Target udh biasa;['pancarsarana'];
roykimochiiiiiiii;N_Target udh kontolnya kecil muka kek babi makan ajg BANGSAT KAU cina;['ahmad_mulachela'];
rafly_aulia_iskandar;N_Target udh liat;['satrio_123456'];
rauf_9933;N_Target udh min;['ikemen_tv'];
indonesia1700945;N_Target udh punya KTP Wkwkwkkw;['umma_kamal'];
pelangi_air_mata;N_Target uiiikkk Sttt Betul sih bng;['barzcoituzers'];
pelangi_air_mata;N_Target ujung dr jwbn;['naufalrn_'];
faazaa2778;N_Target ulama bukan Ustad juga bukan Bisa di bilang dia hanya orang orang biasa aja tuh buat saya;['brotose8'];
dayak162;N_Target ungkapan RASA JENGKEL HATI KEPADA PRESIDENT YANG GAGAL;['islam_cahayahidupku'];
reza_corleone87;N_Target untuk demo N_Target harus di bayar rupanya kasian ni seknas Jae keciduk;['cacaa', 'aniesbaswedan'];
ramadan_iqratu;N_Target up;['jakfarfadholi'];
supraimaniar;N_Target urang cilik lg yg dihimpiiit;['rahayu_maurer16'];
sanlyadestira;N_Target urat malu dah putussss;['dudi_supriadi212'];
fris.nd;N_Target urat malunya gada yg ada w yg maluuuuu;['nonongxx'];
reyaniii2;N_Target urat wis putus tebal muka yg di menangkan KPU Bawaslu dan mk gak takut azab Nya Allah subhanahu wa Ta ala;['my_zaenal'];
fatimahfatimah7456;N_Target ustadz Banser;['gusmiftah'];
pelangi_air_mata;N_Target utk kita bersyukur;['zakysef'];
r.eputranto;N_Target vangkeeh mr bean loh;['fanfan8103'];
hanafiamische;N_Target viralkan;['dayak162'];
pelangi_air_mata;N_Target wa alaikumsalam bng Met ishoma yaa;['kolam_cebong'];
rafinakeiqueen;N_Target waaahhhh KEREN BANGET mama Non Saya SUKA Saya SUKA PRABOWO PRABOWO PRABOWO Bergetar hati ini mendengar nama bapak Presidenku diteriakin Rakyat Indonesia maayarakat Bandung mam Hatur Nuhun Sadayana;['ernakai'];
islam_cahayahidupku;N_Target wadaaaaaw gk bisa gitu;['dayak162'];
kolektor_rombenx;N_Target wadoh libya sekarang diserbu antek aseng kafir sipit dah;['smith_fariz'];
farhan.nulkarim;N_Target waduu gawat niorang;['pelangi_air_mata'];
cachaaliza;N_Target waduuhh kasian kan istrinya;['premantobat073'];
pelangi_air_mata;N_Target waduuuh;['randyboysk'];
pelangi_air_mata;N_Target waduuuh Jujur amat lu bang;['mohammadmardiono'];
uswatunhasanahz;N_Target wajar aja sih masyarakat udah muak sama hukum di Indonesia Yang jelas didepan mata aja ditabrak Lho nyuruh pakai ilmu disodorin ilmunya dibantah maunya apa bong;['munhamir94'];
woles_10;N_Target wajib di binasakan neo pki komunis dari nkri krn sejarah mereka penghianat bangsa NKRI;['bravenia1204'];
mjamallud1n;N_Target wakakakak ga usah sok ngomongin iq laah njing;['faiz_nizhamuddin_aslam'];
mjamallud1n;N_Target wakakakakak loe sok nulis statemen tapi ga bisa pertahanin goblok ternyata;['adhitya2107'];
rasidikemal;N_Target wakakakakakakakaka ngakak nungging;['__t0mp3z__'];
fauzinurdin7;N_Target wakil nya sandiaga;['dhyanprabowo'];
dhyanprabowo;N_Target wakilnya prabowo ya;['sang'];
hana_almasyhur;N_Target waktu jaman jadi mentri pendidikan muda bgt ya kalo yg sekarang kliatan makin cerdas heheheh gubernur rasa presiden;['thegiantboy'];
basirkriwil;N_Target waktunya istirahat agus cahyono;['pelangi_air_mata'];
lilalyla32;N_Target walau gue juga emak tapi beda lah Gue gak kayak emak sebelah tuuhh yg masuk manis manja grup;['samsuarofficial'];
riyannofardo;N_Target wan abud kerjaan melancong trus ke luar negri Nol prestasi wkwkwkwkwkwkw wan abud wan abud wkw;['ikhwalmaulana57'];
abdillahamin707;N_Target waras;['butikartz'];
