Username;Comment;Target;Label
yulia.bintorocorp;Thank you sis N_Target Semoga saudara i kita yg marah dan tersinggung itu segera berdamai dengan dirinya sendiri sehingga kebenaran bisa diterima dihatinya Terima kasih juga untuk bapak pendeta Hendri Damailah Indonesiaku;['utari'];
bro.2995;Thanks kawan;['None'];
adiaabadiana;The best song ever;['None'];
arsyafrastika;The next President;['None'];
raahidayah;The next precident our love;['None'];
gonjes_13;The next presiden;['None'];
yyyor_dan;The next presiden kami sekeluarga pasti pilih pak Anis jika jadi capres Bukan banyak janji tp banyak bukti itulah pemimpin hebat itu hanya ada pada panik di jaman sekarang di Indonesia;['None'];
syafia444;The next presiden makmur kita kalau beliau yg mjd presiden;['None'];
h5_2shameea_2607;The next president;['None'];
oktapurwantini;The next president of NKRI;['None'];
diiiginting;The next president semoga rakyat tidak dungu lagi;['None'];
sholihfurtado;The real president;['None'];
syahputra_nugie;The rral Presiden;['None'];
anugerah_decoration_bjm;Theme song nya pas;['None'];
machrup_abu_fadhil;Thoyyib N_Target afwan ana emang masih fakir ilmu mudah an antum dan ikhwan semua tetap dalam hidayah Nya;['abu_ibib_asma'];
arifmuhsin;Thug life;['None'];
innarachmadia91;Ti ati ikatkan tali pinggang;['None'];
hermanto.10;Tiada lagi yg bisa di jadikan pegangan mana ada pemimpin yg memiliki penduduk palsu karna pendukungnya palsu;['None'];
ifelixgt;Tiap kali misal ada orang jawa berantem apakah ras jawanya yang disalahkan Ya sifat orangnya itu sendiri saya cainis tapi saya sans karna tuhan bersama orang orang yang sans chill;['None'];
fatmiludyazakiyah2017;Tidaaaaak tidak mungkinn PAPUA TETAP INDONESIA;['None'];
achmadabdurahmansyah;Tidak Indonesia akan begini terus walau siapapun presidennya Karna sistem Indonesia yang banyak menghasilkan koruptor dan penjahat lainnya;['None'];
abdi_mbm;Tidak ada di indonesia ini hidup kembali pki dan komumis Nkri harga mati;['None'];
ferisirajudin32019;Tidak ada jalan lain setuju;['None'];
yanti4872;Tidak boleh;['None'];
hafiz_uhan;Tidak heran karena sdh akhir zaman bnyak ulama tidak bagus bermunculan;['None'];
zulfahmic2n;Tidak jelek tapi kurang baik;['None'];
khoirul_anwar0502199;Tidak mau tidak mau dy jd presiden;['None'];
samrif_;Tidak mencerminkan sikap sebagai orang INDONESIA atau memang bukan orang indonesia;['None'];
dayak162;Tidak saya ijinkan sebab uang sebanyak itu terbuang sia siadan warga Indonesia masih sangat banyak yang sangat kekurangan hingga mencari sesuap nasi memerlukan berhari hari baru bisa untu malamkurang kerjaan LOOO cebokmakeee maksain mindah;['None'];
muhammad_shodiq_husein;Tidak setuju Kalau sistem pilpres dan situng KPU nya tidak diperbaiki;['None'];
rahitamu;Tidak terbata tidak pakai teks santai bhs inggrisnya bagus Mantul Pak Anis;['None'];
cv.duta_mulia;Tidurnya jm yg jam hanya terlelap;['None'];
tatangtahyudin;Tiga serangkai jaman now;['None'];
dedi8740;Tigo tungku sajarangan cerdas tegas dan berwibawa;['None'];
rudidaon;Timpuk Aja Pake telek gmna gaes kan pas bicara kasar dari mulutnya keluar kata binatang;['None'];
pratama_kew;Tindak sih cina ngotak ini udah cukup lah pribumi ini sesama gak rukun gak usah di tambah lu orang numpang ya numpang aja gak usah belaga;['None'];
fariza_metalicious;Tinggal berdoa saja melawan rezim dzolim;['None'];
slumkd0nk;Tinggal numpang belagu loe na;['None'];
wendaonfire;Tinggal nunggu nnti kerendem lava negaranya aamiin;['None'];
yudisuhartono13;Tinggal tunggu yg lainyya;['None'];
qui_kae;Tinggalin Biar gak ketularan;['None'];
kinkinkindawati;Tipikal kalian yang anti islam yah gini senjata terakhir yah ngusir orang keluar dr Indonesia Emang siapa ente Emang ini negaramu saja Setiap orang berhak mengemukakan pendapat kalau nggak setuju yah lawan dengan pendapat ilmiah jangan sok an ngusir orang;['None'];
krisdiantoagus;Tipu daya seperti dajjal;['None'];
buaysleketep;Titelnya doang GUS tapi ternyata;['None'];
sutrisnoclasic;Tito karnafian;['None'];
harmonohr;Tmks atas pencerahannya;['None'];
atmaja_25;Tngn siapa itu yg melambai dr kaca mobil;['None'];
satrionrh;Togog;['None'];
aj.buddyp;Togog cap kodok;['None'];
sukur5422;Togog cs kalo gk memfitnah gk dapet nasi bungkus;['None'];
hendrakoswara94;Togog goblooook;['None'];
klw_111;Togog lagi acting;['None'];
supriatna2506;Togog lebih baik mundur;['None'];
azkamyleea;Togog togog aneh bin aneh;['None'];
niarasafara;Togok wkwkkwk baloon eta mah;['None'];
bangsam7;Tolol Goblog TOGOG atau BOTOL Bocah Tolol;['None'];
indragps68;Tolol iya kalo calon wong ini calon;['None'];
papa_hiko;Tolol kog dipelihara itu wkt kampanye prabowo sebelum pemilu begooo kl raja dipelihara yaa gini;['None'];
nanda_naf;Tolol seee tolol tololnya i ting i do yu ting;['None'];
bundarahmah_nany.h;Tolong Kirim ya de di DM;['None'];
millionarenewbie;Tolong Please help;['None'];
wawanafriadi;Tolong akun ig nya di cari mancing gw buat berkata kasar aja;['None'];
ikemen_tv;Tolong bantu Subscribe dan share Saudaraku IKEMEN TV ada misi kemanusiaan for Palestina di k subscribe InsyaAllah Semoga Allah membalas kebaikan mu saudaraku Aaminn;['None'];
adeyusup567;Tolong di buatkan film Apa kira judul yg bagus;['None'];
syidmen_;Tolong diusut N_Target;['divisihumaspolri'];
honda_wien;Tolong sadra saudarku di papua proxy sudah terlihat jelas jangan pernah mau di adu domba asing lihat contoh timor leste apa yang mereka dapatkan;['None'];
bangke.togog;Tolong tiap dia melintasi daerah kalian teriakin aj nama Prabowo Lama dia nanti stres sendiri akhirnya gantung diri;['None'];
soul_eh317;Tolong ustads ku abdulsomad jngn di tmpel juga dong potonya biarlah ustads jadi ustads saja menyebarkan ajaran rasul;['None'];
deha_224;Tong kosong;['None'];
oneesallimm;Tontom sampai habis N_Target N_Target;['syafiq_abdullah75', 'iqbalmustian'];
ferry_1808;Top ttp oposisi pak kami sudah berjuang demi selamatkan NKRI teteplah ikuti ulama;['None'];
marthin_luther92;Tp kan musibah yg ada digambar pasti gara beban Jd beban hrus bertanggung jwb atas mslh a;['None'];
sahrie.shop;Tp pgn pak anies periode dl di jkt yak ya;['None'];
messya11_maryam17;Tpi kenapa petinggi tailen akrab dan mengakui bget gitu ama nyong cina Manusia beragama apa beliau ini;['None'];
fitri_khoirunissa_;Tpi waktu datang di indonesia di puja sama cebong;['None'];
mitha4486;Trimakasih informasinya;['None'];
gigihelkaye28;Trisusanti;['None'];
azgyardi;Trnyata presiden China itu ada pertama di China Sono yg kedua di Indonesia presiden kita Indonesia dimana Noh di Malaysia Kok di Malaysia Kan bnyk rakyat Indonesia krja di Malaysia;['None'];
yuliwidia09;Trs N_Target pernah blg MPR mulai skrg harus ada di bawah presiden biar dy bisa berulah seenak jidatnya kami rakyat indonesia tdk bakalan mw mengakui Dy sbg presiden kami Lengser kan N_Target;['jokowi', 'jokowi'];
olla08;Trs yg cowok itu ngapain Boneka;['None'];
zumazo7;Trus kalo yg di boyolali gimana;['None'];
mohammadmardiono;Trus nanti anak cucu kita yg menanggung utanf;['None'];
nenenga_alfiah;Ttp ajaa rakyat d cekek;['None'];
nurrainishop;Ttp naik toh;['None'];
yogipratamamartin;Ttp sabar wahai gubernur ku tercinta N_Target;['aniesbaswedan'];
makmur.muhammad;Tu pejabat sekaligus pemimpin yg ngga punya solusi Dan ngga seharusnya dia di posisi itu Kasian warganya;['None'];
setioboedi;Tuh kan;['None'];
deni_agent;Tuh kan klo Pemimpin cerdas pintar cakap banyak ilmu kayak gini bukan ngelessss;['None'];
rubyriswanto;Tuh kan simbol Islam mati an mau di atikan nah ini mulai bermunculan simbol PKI didirikan WASPADA;['None'];
dhani7647;Tuh kan suruh turun;['None'];
suhandi868;Tuh orang d sruh minum air infusan biar lempeng dikit pikiranye;['None'];
mommy.finlandy18;Tuhan juga Tau Koq mana yg hrs d akui dn mana yg tidak itulah keadilan Dr Tuhan;['None'];
try_m_p;Tujah;['None'];
ana.nurjanah.39948856;Tul;['None'];
warsesno95;Tunggu aja toh bentar lagi jalan kesandung tu orang;['None'];
zavio9;Tunggu janji berikutnya kartu pra kerja dan tol langit mari sama sama kita amati realisasinya;['None'];
novalkiswan;Tunggu keluar di ytb;['None'];
goresan.pedang;Tunggu perhatikan saja kemana dia pergi pasti ada saatnya Culik diam diam di indonesia masih banyak tanah kosong buat nguburin dia hidup hidup;['None'];
assyifarasyid510;Turun Woyy;['None'];
rezhablues;Turun jokowi sekarang juga;['None'];
arpisdonalta;Turun lah we;['None'];
malikaabdat_;Turunkan jae;['None'];
rit2712;Turuunn togog curang tukang ngibul;['None'];
bang_jake;Tusuk aja;['None'];
zikin0180;Tutup aliran got;['None'];
febrians_12537;UDAH PULANG SANA NUMPANG AJA BELAGU;['None'];
aseffauzi;UDAH TAU ARAHNYA;['None'];
codotfirman;USA versus HAMAS;['None'];
codotfirman;USA versus ISLAM;['None'];
codotfirman;UU no tahun;['None'];
erwinslametwinarno.sh.mt;Uang jt buat usaha makro dipermaslahkan sedangkan konser sehari m diem bae Bingung gue;['None'];
miftakhul_firdaus96;Uangnya gak seberapa eh malah masuk goa;['None'];
bangihsan72;Ubah dulu KPU dan undang tentang KPU jgn di pilih oleh petahana;['None'];
hengky_crow;Uda di gembok akunya;['None'];
johnzaky21;Udah banyak banget yg belagu yahhh kemaren ada yg pakai mobil pakai plat polri terus ada yg nodongin senjata ada yg bawa anjing ke tempat ibadah eeh sekarang ada nglecehin perempuan waduh ini gimana ceritanya pribumi rasa pendatang;['None'];
mar_dwi;Udah banyak gagal maksa mau periode hancur negara ini;['None'];
is_mey55;Udah basi lah percumah;['None'];
enny7061;Udah belain dtangkap;['None'];
latifahbasyuni;Udah biasa ngucapin itu Gaes jd hrp maklum;['None'];
hariandies;Udah bohong pembunuh rakyat pula;['None'];
zaqi7792;Udah cape liat dia;['None'];
nst.al.sandi_irsan;Udah d kunci akun nya booss;['None'];
uj_mv_25;Udah di coba min tapi malah kabur orangnya;['None'];
tammaggot;Udah diciduk lom;['None'];
pejuang1313;Udah dikasih waktu bertahun belum kelar;['None'];
abd_aziz02;Udah disahin ngapain Dihukum dagelan;['None'];
hijriyahhusnul;Udah disamakan umat muslim indonesia sama negara yg mayoritas nonmuslim ini semua gara presiden amatir;['None'];
achmad_masyhudi;Udah kelihatan pinternya pinter ngibul;['None'];
annasafitrisafitri;Udah lahhh bang rockyy percumaa aja kita menjelaskan begini begitu sudah jelasss dan terangggggggg semuaaa tapiii masihhh saja irg orang itu membelaaaaa yaaa semua terserahhh allah kalo kita tak ada daya dan upayaa;['None'];
leto_piinky;Udah lahir Israel kedua mirisnya di negara pimpinan jae;['None'];
tatiarin18;Udah malu sakit ati banget kayanya;['None'];
rafi___al___khadafi;Udah min kita urus kita sendiri yg penting kita sudah kasih tau ke mereka jangan berbuat makar mereka itu tentara dajjal taulah agama sebagai kedok mereka udah tau israrel di benci sama seluruh dunia dari bintang cr dan messi aja juga tidak medukung kita tetap kosisten aja emang gak liat mentri presinden cebong sama mentri cebong berantem gak lama entar juga hancur sendiri kita tinggalkan aja cuekin lebih bagus udah entar mereka di pertanggung jawabkan di akhirat santai aja jangan terpancing;['None'];
sholihfurtado;Udah mulai gerah nie;['None'];
rizki_harun;Udah pada stressa tuh wkwk;['None'];
zea_z_z;Udah pak stopppp stop waktu detik sudah lewat semoga pak anies selalu dalam lindungan ALLAH S W T;['None'];
hari.cahyono.967806;Udah selesai;['None'];
batangcorporation;Udah sih min jangan bikin gaduh jngan nyabarin vidio yang bgituan Kita satu nkri kita jaga nkri dngan cra apapun Termasuk dengan tidak menyebar sesuatu yang bikin tambah gaduh;['None'];
padangdesigninterior;Udah tau kan;['None'];
erni.kranan;Udah tebal segalannya si jaee gk bakalan malu;['None'];
koben_andriana;Udahhh ga bakalan di proses orang gitu mah kroninya si MUKIDI skrng mah ga usah lapor polisi kalo ketemu yg sipit belagu INTAI SIKAT DAN EKSEKUSI selesai buat meraka pindah alam;['None'];
fiks_ahmad;Udh Salah ngotot Kok ga diamankan ya;['None'];
silviyanirikeu;Udh di tangkep blm ini jelema;['None'];
figur_hadi;Udh dibantu di jeblosin lagi;['None'];
zahraamorebieta;Udh ga bener nech negara;['None'];
azharmsrg;Udh gk heran sm kaum kebal hukum kalau dibawa ke jalur hukum ntar mbaknya itu juga yg kena balik dituduh pencemaran nama baik;['None'];
iyong_007;Udh gk normal doyan liatin anjing NG T bukti nyata SAMPAH di kirim ke Indonesia;['None'];
x.tream27;Udh gua injek kepala nya klo seumpama adek gua yg di gituin;['None'];
briga_talin;Udh numpang di tanah org belagu bgt sialan;['None'];
ryudha_04;Udh wii lo lengser aja;['None'];
boom_nuklir;Uji nyali thu namenye;['None'];
calon_menko;Ujung nya koalisi cebong tetep dungu;['None'];
r.a.vionianggraini;Ujung nya menjadi koalisi;['None'];
hariyanto5971;Ujung nya rakyat dipajaki kian mencekik buat pesta demokrasi yg gak berguna buang uang rakyat;['None'];
ptrt_bngs;Ujung suka menyerang ormas trtentu ujungnya mau naikn bbjs;['None'];
zuneefi;Ulama bilang oke maka umat taat komando ulama;['None'];
yudi_sunandar;Ulama gadungan bebas berkeliaran;['None'];
khairil_888;Ulama penjilat Setiap ngomong gk punya landasan hadist atau sunnah dan al quran itu pidato bukan tausiyah namanya siapa kau mau lawan kata habieb rizieq syihab ingat Seorang dzuriyah nabi adalah cermin nabi N_Target ingat ya kalau anakmu sudah baik ku hina pasti kau marah dan kasi aku sumpah serapah begitupun rasulullah saw dipastikan kau tidak dapat syafaatnya Aaminn bukti omongan habib itu mustazab ya dia bisa mengumpulkan jutaan muslim ke monas kau bisa;['gusmiftah'];
eniscorpiss;Ulama yg di ikuti akhir zaman yaitu dmn ulama yg semua anah panah tertuju padanya I Love HRS;['None'];
ekazahra1980;Umaaaaaiiii supann banarr kada diakui wan rakyat tp masihh nekat ja beambisi banar pian pakde aii handak jd presiden;['None'];
anisasyahab;Und menyaran akan ibukota di taluk kubur sna N_Target ai mantab bnr andakanny;['jokowi'];
taufik.fio1;Ungkapan hati orang jujur cinta kebenaran;['None'];
raysmilakarmila;Untuk Indonesia aman damai dgn bebas maksiat diridhoi Allah SWT;['None'];
islammediadakwah.id;Untuk komen nya;['None'];
ismayawatiisye;Untuk sekarang UUD ga akan berlaku maaf aja ya Hukum bisa gue beli berapa pun harganya katanya;['None'];
moesleam_1994;Untung ga ada gw di situ;['None'];
sudiiman19;Untung ga ketemu gue;['None'];
kamal_ittihad16;Untung gua gak punya BPJS;['None'];
dentrizky;Untung gwe gak pilih dua nya;['None'];
ifelixgt;Untung saia cina yang sans yang chill yang damai menghargai bermartabat bermartabak telor bermartabak manis;['None'];
aricakep9;Untung saja ane anti jokowi jd saya senang bila jokowi lengser keprabon blm dilantik udh naikan biaya bpjs seenaknya apalagi udh dilantik bagi saya naik boleh tp lima ratus rupiah saja ya pak jae jgn bnyak gt kasihan rakyat miskin yg tertindas;['None'];
sandinovem;Up;['None'];
sandinovem;Up gan;['None'];
taibin1;Up terus min yg baik biar msyrkt pd tau;['None'];
arjunaasmara131;Up trs vidio y mimin;['None'];
muhammad_agusdian;Upload yang gini aja min;['None'];
bela.meteora;Urat malu dah putus mnding urat malu yg putus dr pda leher mreka yg putus oleh cacing sponsoor;['None'];
thiy0k;Urat malunya sudah ilang;['None'];
freddyfree77;Urus aja korupsi di Kemendagri lebih baik;['None'];
baraya_alamaya;Urusan KTP oge mejus bong;['None'];
aviraharjo;Urusan pilpres move on lah tp tetep;['None'];
harso_jamus;Urusan rekayasa mah emang wereng jagonya;['None'];
wawanlatif;Usir mereka saja Pak Gubenur jgn takut takut;['None'];
makmur.muhammad;Usir nya jgan di papua aja disemwa wilayah yg chinanya melunjal;['None'];
asri_0373;Usir pak gubenur cina dari papua rakyat indonesia msh banyak yg memerlukan pekerjaan;['None'];
edirasit_mencari_cinta_sejati;Usir pak jgn sampai bumi kita yg kita cintai dikusai oleh mereka;['None'];
ptrt_bngs;Usir saja dari NkRi;['None'];
ismet_idris;Usir semua cina yg tdk bisa bahasa Indonesia Potong semua gaji pejabat buat bayar utang kayak di Malaysia;['None'];
pace_sh4ne;Usir tapi Kam tinggal jual tanah ke dorang;['None'];
chandra_oreo;Usir usir balikin ke negara nya;['None'];
hj.rennynasrun;Usirrr;['None'];
dzul_uwais;Ustadz Abdul Somad berbicara mnurut pandangan Islam tdk utk merendahkan atau menghina ajaran lain Karena memang bangsa jin menyukai tempat yg d sakral kan manusia yg tdk ada d ajarkan dn dalil dr kitab suci Apalagi dlm ajaran agama samawi memang melarang pembuatan patung makhluk hidup apalagi sbg perantara pendekatan kpd Tuhan;['None'];
aep6425;Ustadz cerdas;['None'];
gunadiiiiii;Ustadz lancip gimana kabarnya min;['None'];
chemz3337;Ustd sebelah mengharamkn min;['None'];
setyomey;Utang terus;['None'];
homeset.ku;Very good;['None'];
yudhi_instg;Video habib disana sdg mimpin doa juga ada Tapi mereka yh sudah buta mata hatinya semua itu jadi tak terlihat Bawa istighfar aja;['None'];
ratmo_kanazawa;Video lama ini;['None'];
imammahlutfhi;Video lama kali nie min;['None'];
doyok1677;Video lawasss goblok;['None'];
ekap97106;Video wktu msh kampanye kyak nya ini min;['None'];
dd.k.02;Vidio kapan itu;['None'];
twkurnia;Vikinisasi jg nih manusia;['None'];
ferizilqo;Viral;['None'];
dejavu_traveling;Viral kan;['None'];
imammunda;Viral kan laporkan;['None'];
wawanwawan9197;Viralin bosq;['None'];
didiel2212;Viralin terus siapin materai jangan lupa;['None'];
soetaanna;Viralkan biar dia g punya muke;['None'];
mochanoy;Viralkan ke negara lain;['None'];
tommy.chandra007;Viralkan trus tar kehukum malah yg disalahin yg punya video ngeri skrg;['None'];
edi.bc;Voralkan gaes;['None'];
onestopglasses;W uda siap tinggal nunggu komando;['None'];
nike3wahyu;WASPADAI Setelah berhasil mengamputasi TT mereka TUMAN;['None'];
mitotorun;WKWKWKWKWKWKWK;['None'];
mu54f1r.21;WW;['None'];
nonongxx;Waaaa kucrut memang N_Target;['putu_ainu'];
hana_hania611;Waaaaooo pak Anies memang Goodbener Indonesia yg mempesona;['None'];
abang_phie;Waaawww;['None'];
akhyprima007;Waah gashwat nih bukan nya ini org yg muallaf fin Deddi Corbuzier Dan berani sindir sang tuan Guru;['None'];
aj.buddyp;Waaooooww Presiden mana ini ya Tdk hrs jd presiden tp yg penting kapasitasnya presiden dan dianggap dunia dr pd jd presiden tp ga punya rakyat kapasitas mandor dan tdk mampu berinteraksi dg dunia;['None'];
eva.rosmelia;Wacana memindahkan ibukota sudah ada sejak dulu Pilihannya dulu jogja bandung dll Tapi baru benar serius di realisasikan sekarang Bukan hal yg aneh menurut saya pemindahan ibu kota Amerika punya New York sbg pusat bisnisnya tapi pusat pemerintahan di washington DC Malaysia dr KL ke putrajaya Korea dari Seoul ke Sejong City Alasannya rata karena kota terlalu padat dan untuk pemerataan ekonomi Lalu apa yg salah N_Target;['sherlyannavita'];
hendy_surawinata;Wadduh;['None'];
treeasera;Wadduh senengnya bang anis muncul di TV enggris educated banget sharusnya pemimpin seperti ini yg didambakan oleh rakyat yg cerdas dan tau mana pemimpin yg pantas jd pemimpin;['None'];
nahar_ruddin;Waduh Jangan dugaan pak HBS betul ni krn katanya pak wiranto mau mjnta bantuan amerika u menyelesaikan konflik dan da pasti tu tentara amerika turun Wah bahaya ini;['None'];
tris.diyanto;Waduh TNI siaga;['None'];
harunnrasyid;Waduh kalau ada di situ balok melang dah tu di kepala;['None'];
hidayati.fahmi;Waduh lama jkw jatuh mentalnya terus presiden mana lagi yang dimenangkan KPU dan MA yg akan mengganti dia sedangkan pak prabowo sudah dikalahkan oleh kpu dan MA;['None'];
lubukrukam;Waduh makin banya yg suka masukin kebun binatang ke mulutnya ampuuun mau jadi apa negara kita ini;['None'];
lubukrukam;Waduh makin banyak;['None'];
ziko5918;Waduh pie iki wong cilik di cekek terus;['None'];
khenf67;Waduh sipit lagi;['None'];
hasib_008;Waduh tengik amat tuh org;['None'];
yafiehaikal;Waduh udah terang an dan pake seragam instansi negara lagi klo pemerintah diam aja udah ke tebak siapa rezim ini dan hanya org goblok yg membela rezim ini apalagi yg memakai titel haji ustad apalagi kyai;['None'];
imamsupriyatman81;Waduhhh daerah mana tuh min Udeh ky begal aja;['None'];
hasantiro3550;Waduhhhh;['None'];
jay.pribady;Wah dituduh makar lagi ni Pemilu aja mereka tuduh makar;['None'];
anda7794;Wah harus di basmi nih;['None'];
lelaelhamed;Wah hebat mau nyaingin abu janda y;['None'];
andriyani621663;Wah kasian banget presiden yang dibenci n selalu dihujat rakyat Tapi ini kan bukan presiden sy ini kan presiden MK n KPU jadi bukan urusan saya;['None'];
koko_gnk;Wah keren ya mbak;['None'];
andriyani621663;Wah muna banget ya;['None'];
ami_herbal_id;Wah nice kak foto nya;['None'];
arief2523;Wah pak anis baca teks pasti wah Gmana nih gubernur indo yg ini jauh ya ma jae yg non teks;['None'];
hu.7251;Wah wah;['None'];
luth72_;Wah wah wah kok kasar begitu ya baru segitu jabatan nya sudah buas bak anjing serigala hatiku menjerit lihat video ini katanya ini di Medan ya kalo ia kan ada Pak gubernur Edi yang merakyat baru sekelas Satpol PP dah sok begitu nauzubillah;['None'];
dr.herbal_tiensinternasional;Wahh keren kak coba cek ig kita yaa;['None'];
klik_gandy;Wahh klo ktemu tuh china pingin ngulitin bibirnya yg sperti anjing itu;['None'];
setianto80;Wahhh jadi ikut gatel ni tangan liat laki dungu omonganya ga karuan;['None'];
desywidjowatie75;Wajaaaarrrrrrr;['None'];
annisazahra6899;Wajah muda tapi otak orak otak mna otak apakah udah nyebur dluan ke kolam;['None'];
raja_jebis_padi;Wajar az penulis nya juga kafir setuju min jangan dibeli rugi total beli;['None'];
miswari_eliont;Wajar mereka minta merdeka kemerdekaan itu adalah hak segala bangsa;['None'];
anggapradikamanroe;Wajib di paksa;['None'];
abebenben;Wakakakakka makanya pak Jokowi atasi multiple defisit ekonomi biar kami mingkem;['None'];
rahayu_maurer16;Wakil Menteri Keuangan Mardiasmo usai rapat bersama Badan Anggaran Banggar DPR MPR pada Rabu menerangkan langkah kenaikan iuran BPJS Kesehatan benar benar harus dilakukan Itu sudah kami naikkan segera akan keluar perpres nya Hitungan seperti yang disampaikan Ibu Menteri pada saat di DPR kemarin ujarnya di Gedung DPR MPR Jakarta Rabu Menurut Mardiasmo bila iuran BPJS Kesehatan naik maka persoalan defisit anggaran perusahaan akan terselesaikan Untuk itu penerbitan perpres perlu segera dilakukan agar pemberlakuan kenaikan iuran bisa dilaksanakan mulai tahun depan Insyaallah tidak ada lagi defisit dengan optimalisasi semuanya Jadi sudah dihitung kalau sudah semuanya tidak akan defisit lagi terang dia Lebih lanjut ia mengatakan peluang defisit tertutup sejatinya juga berasal dari perbaikan tata kelola administrasi dan manajemen BPJS Kesehatan Lalu ada pula peran dari optimalisasi kerja sama antara BPJS Kesehatan dengan Kementerian Kesehatan dalam penyelenggaraan program JKN Jadi semuanya keroyokan termasuk peran pemerintah daerah Nah saldo defisitnya baru ditutup dengan kenaikan iuran tuturnya Sebelumnya menurut perhitungan Sri Mulyani bila kenaikan iuran bisa sesuai usulan maka defisit keuangan BPJS Kesehatan bisa berbalik menjadi surplus Rp triliun;['None'];
diah_rinjani;Waktu kapan tuh min Prabowo dong dihati;['None'];
mas_ipal;Walah kok jadi menghina sih Padahal awalnya Gus ini gak pernah seperti ini lho dia menjaga toleansi tapi sekarang seperti ini gak menyangkaaaa;['None'];
idham198;Walaupun untuk internal puskesmas Untuk apa itu;['None'];
ntanzil;Walhadulillah Barokah PEMIMPIN PILIHAN RAKYAT SUBHANALLAH;['None'];
a_roji72;Wanita itu tak harus sholat asal hatinya aja yg sholat gitu Ajaran pekok;['None'];
anggi.s.saputra;Warbiazah manusia sekarang yak;['None'];
yayukindahsyah;Warna Kulit tdk boleh memisah kan saudara kita ttp satu indonesia;['None'];
shantymawardi97;Wartawan dari planet pluto itu mah;['None'];
kif2608;Waspada;['None'];
