Username;Comment;Target;Label
siskaputir;mungkin jatah bagi kursi si Pa loh kurang Akhir nya si wiwi di tinggal;['None'];
24afrizaramdan;mungkin kamu sedang berkunjung ke negri cina;['None'];
gvnards;mungkin untuk ke depan lebih dihindari bahkan diwaspadai saja yg namanya keturunan apapun keturunannya itu sifat dari nenek moyang yg turun temurun pun enggak bakal hilang you know what buah tak jatuh jauh dari pohonnya;['None'];
kupanji;nah lo sendiri ngapain seMAUnya sendiri;['None'];
mujahidah_sahidah;nah loooo;['None'];
evih_sutanzah;najis;['None'];
sadienhandsam;nampol muka sendiri;['None'];
afrah3447;nauzubillah mulutnya bau busuk dan hatinya kotor sekali tidak ada kebaikan sedikitpun pada dirinya;['None'];
hartochan;negara boneka;['None'];
umi_lmi;negaraku;['None'];
ebwood81;next pulau jawa ditunggu ya Dr jawa Yg pgn ikut ke kaltim monggo;['None'];
acungggh;nganuu ciut dia thn kedepan gaakan banyak blusukan nih mr takada otake kecuali kalo di solo ma jateng;['None'];
4yi_ri;ngapain lah nangkapin ikan teri Ikan kakap tuh menang di MK;['None'];
arihanvil;ngapain persoalkan sesama noh papua minta banser dibubarkan fikir fikir;['None'];
a_pencarisyafaat;ngarep;['None'];
vivivitanovita;ngomong apa sih asli gak ngerti pki pake bendera tauhid terus soeharto dimarahin anti islam apaan sih belepotan tulisannya;['None'];
ekofatmawati59;ngotot;['None'];
harrywisaka;ni org;['None'];
ozbink;ni org mksudnya apaan tuh min;['None'];
agungbrenk;ni pst nk tai lan;['None'];
heendiisurya;ni type Pemuda Penerus Bangsat;['None'];
anirohani.rohani;nih presiden gue;['None'];
lilisulaeman;nikah jg jihad min;['None'];
totok.toto;ntah ape kate die;['None'];
ardhanaaditya;nuduh curang disuruh buktiin ga bisa;['None'];
joko_tangkup;nunggu hancur n ricuh br di liput tuh;['None'];
michel_jefri_;nya pertamini kok rasis;['None'];
edi_winarto_wirjoatmodjo;nya undang ke ILC aja;['None'];
obingmujiburohman;nyindir bojomu;['None'];
nilawati_84;nyinyir sirik tanda tak mampu;['None'];
kirwan720;oh itu hanya bencandaan saja lg buat prank;['None'];
grizwidyatmo;ohhhh;['None'];
langsingdansehat;ojok dipisah;['None'];
iis_eghiz_marlina;ok oce;['None'];
khairan_abbabil;ok ok;['None'];
andhika.sjk;orang barbar;['None'];
anniswa_bee;orang gila itu pergi aja dari sini;['None'];
gamall2003;orang ini siapa ya dia lagi ceramah apa;['None'];
tirtaasnita;orang kalau bodoh bin tolol ucapannya ya itu anjing babi tai pokonya yang kotor sesui dgn isi otaknya;['None'];
inggitbanyu;orang kalo iri dengkinya begini kasihan;['None'];
bagaskara212.313;orang kek gini basmi saja;['None'];
seem_nazril_irham;orang mebel sekarang lagi kursus bahasa inggris biar gak di nyinyir wkwwkkw;['None'];
cesckarim90;org sunda tea waranian;['None'];
abdullah_saprudin;ormas yang mana bang seperti kelakuan preman laporkan saja ke pihak terkait jangan dibuat buat seolah olah kalia ingin membela tapi tak ada dasarnya;['None'];
hj.ratnawatimisran;out now;['None'];
khanza9797;pace mace;['None'];
innez.farida;pak Anies;['None'];
tjuwita39;pak Anies dan pak GN;['None'];
hendri_crane;pak anies;['None'];
nyasri;pak anis barokalloh;['None'];
mayangshakila5772;pak jokowi turun lh ke papua;['None'];
sambelijo.ninabardhie;pakai lampu cotton bud;['None'];
ardie.24;paket komplit;['None'];
budikurnia.putra;paling bntar lagi klarifikasi trus minta maaf uda Selesai negara;['None'];
renovasirum;pancen kurang ajar semua gus;['None'];
regarborneo;panjang umur nenek tu ya dr zaman presiden soekarno sampai jokowi;['None'];
dr_ilham_mazayagrup;pantau komunis dong bray;['None'];
yondra_farman;papua joss mantap;['None'];
thyna_fathar;papua negara kedua israil;['None'];
imbon08;paraaaaaaahhhh;['None'];
pratama9357;parah;['None'];
masitoh_agung5;parah parah pasti di biar kan;['None'];
tito_artlander;paspampres jg punya pilihan yg sama dengan rakyat;['None'];
irwankurniawan29;pasti;['None'];
toro.su;payah lo gubernur mang lo ada gagasan dan karya;['None'];
dodoy_houvanje_s.kom;pecundang bakal tak di pandang pemimpin yg di menangkan marwah mu tlah hilang negri pengimport sampah indochin;['None'];
ijunnst;pembodohan biadap;['None'];
acincengir76;pemilu tahun wajib debat dengan bahasa inggris;['None'];
malik.sutan;pencitraan semua hadduh nh jaman apa ya;['None'];
habsyah.mariani;pencuri kehabisan akal or ga punya akal;['None'];
muhammad_indra_gunawan74;pengakuan yg jujur aku suka banget sama org yg jujur;['None'];
irwan.hajar123;pengen deh ngeliat cina pada di bantai mau ikutan soalnyaa pengen bangettt;['None'];
muhamadadnan7794;percuma ga di liat MK;['None'];
diahrosmini;persen setuju;['None'];
pangat89;pikiran kyai nusantara kakean micin;['None'];
helmybarkerpulungan;piye toh Pak Jo;['None'];
agan5786;pki bebas merdeka diera ini makanya yg berbau agama diobok;['None'];
obingmujiburohman;pki kuman dalam negeri harus di berantas sampai ke akar nya;['None'];
irpansyah9;plis inpes tu mai kantri ayem hepi;['None'];
nindyalistya8;pokokke;['None'];
abida_rahmi12;ppdhl yg jualan ecerenn juga pndkng;['None'];
rodiahalatas;prabowa;['None'];
reiy_husha;prabowo love you full ttp;['None'];
sulis_cendana;prabowo sandi orang yang ikhlas memimpin negeri ini;['None'];
woelandrumanti;prabowo ttp dhati rakyat;['None'];
ekawatisinar;prabowosandi the best;['None'];
rahmattra09;presiden;['None'];
qibil347;presiden sesunghunya siapa ya;['None'];
jhi.aura;presiden tak di anggap;['None'];
laesayuniastuti6;presiden tanpa rakyat;['None'];
fardyntt;presiden yg d menangkn kpu n mk;['None'];
ririnastutik;president yg tak diakui rakyat;['None'];
dwwarda;prikitiwwwwwww;['None'];
innez.farida;pusssiiiiiinng;['None'];
muslimspride;qulil haqqo walau kana muran;['None'];
laesayuniastuti6;rampok;['None'];
teguh_py2018;rebutan dah ya masa mao boong mulu siy;['None'];
nicoagan;rezim bebal;['None'];
masitoh_agung5;rezim ini bangga semua di langgar dan rakyat srh tonton juk;['None'];
dederipala.d;ribut ribut ahay;['None'];
glimbungan;s e sekali;['None'];
kucyber;sadis ini otaknya pemikiran sakit;['None'];
azira2292;sag seg aja kesuen aja gegere tok min;['None'];
nuzul.okda_;sakit;['None'];
yenyvanliebe;sakit bgd gk diakui;['None'];
kenken6296;sakit tapi tak berdarah barangkali;['None'];
may0chu;sakit yg tak berdarah;['None'];
ymratu;sakitnya sampe keubun yak;['None'];
anitarachmannda;salam akal sehat;['None'];
darpa_ailurophiles;salut ane sm habib bahar sehat trus bib;['None'];
badentea;sami mawon;['None'];
ditto_saladin;sampeyan pancen top Gus;['None'];
ardabili8909;sangat mulia;['None'];
agusduriat48588;sangat sangat paham banget saya watak belio dari ghubernur subuh bangun cek pasar yg mahal di turun kan cek kelurahan telat office jam di ganti linmas lurah nya sampai mau nangis dadakan di turun kan jaman belio ghubernur;['None'];
iqbaldra;sangat sangat setujuh;['None'];
baiqhayatiparnam;sangat setuju;['None'];
ardiana9964;sangat setuju semoga Allah menyertainya jadikan hambaMu yang soleh ini jadi pemimpin kami peminpin dalam bernegara berbungsa dan beragama agar semuanya jadi ibadah;['None'];
kartika.zulfina;sangat setujuh;['None'];
idadahlia37;sangat setujuuuu;['None'];
bundalubnakya;sangat setujuuuuh;['None'];
aisyah_ar_rauf;santai ja muha unda;['None'];
enggak_kursusbahasa;sate ayam nasi goreng itu nama nama makanan next pisang goreng;['None'];
teja_halomcoffee;sate dua dua nyaa eheheheh;['None'];
junita76.jn;satpamnya bego dan chinanya biadab;['None'];
_________burung_perkutut;satpamnya plonga plongo;['None'];
agus_clalu_kngen_kmu;satu ya benar yang satu lagi belum tau;['None'];
syakirahsalma;saudaranya si onoh kali yah gampang ngomong kasar depan umum;['None'];
hanafiamische;save;['None'];
dedikusumawijaya;saya akan lawan;['None'];
regarborneo;saya bingung apa bukti kemajuan kita coba tunjukan;['None'];
susi_saiman;saya juga;['None'];
regarborneo;saya mau laa menggantikan pak mahfud Md;['None'];
agusduriat48588;saya ngga ngurusi perempuan yg saya urusi negara maju yg saya ucap kan kampanye tersebut ingin saya buktikan untuk negara indonesia;['None'];
ism617;saya setuju presiden ma menterinya semua gantiii;['None'];
agusduriat48588;saya tau loh watak belio kalo sudah di kasih waktu bln ngga beres di pensiun kan dulu aja lurah bungur telat ngantor lewat jam di ganti lunas lagi belio ghubernur;['None'];
hj.mulyaningsih;sayangnya si joko muka tembok tak tahu malu curang buat dia tak masalah tunggu saja siksa ALLAH;['None'];
islampenja9a_nkri;sdh difollow min;['None'];
tengik69;se;['None'];
zuraida8294;se sichh cmn slma masih mrk yg brkuasa taulah sendiri;['None'];
loveart294;sebaiknya tolonglah dulu anda bisa sholat berjamaah setelahnya;['None'];
barry21833;secepatnya aja gantiin yg udah Curang yg udah di Menangkan Oleh KPu;['None'];
mariesyunekswattimury82;sedang nyindir istrinya;['None'];
a_pencarisyafaat;sedih karena kita negara mayoritas muslim terbesar didunia;['None'];
epindgolit;sedih ngeliat nya;['None'];
devirahardjo733;sedih teriris iris mau lambai tangan kan gajadi akhirnya dasar para kamprett;['None'];
mertakusuma;sedihhhhhhhhhhhhhhhh ya Allah;['None'];
nimasfuji92;sejak viral sdh g yakin nih sm setan berwujud manusia;['None'];
regarborneo;sekalian sm si abu duda;['None'];
venvenus90;sekelas Kwik Kian Gie ngomong elu kebablasan Jok rakyat elu peras habis an kalo menurut gw mending elu mundur Jok mau dilanjutkan juga periode tantangan makin berat elu ga bakalan mampu;['None'];
yudhi_2019;selamat tinggal pakde joko;['None'];
dheewii_rahma;semakin ngawuurrr N_Target;['akha'];
dedi5527;semoga Allah jadikan beliau pemimpin indonesia;['None'];
megaauliatika;semoga Alloh jauhkan kita dari penyakit ain;['None'];
sarimariajayani;semoga amanah pak anies aamiin;['None'];
asenofaty;semoga ini terjadi di wilayah lain;['None'];
rudi902090;semoga laknat ALLOH SWT menimpa org munafik seperti ini;['None'];
mu54f1r.21;semoga negara bangkrut krn sijok;['None'];
abby_keys;semoga pk anis selalu di beri kesehatan dan selalu dlm lindungan allah swt;['None'];
mamakeriyan;semoga semua rakyat lndonesia tergerak hatinya untuk menuntut keadilan kejujuran membela kebenaran;['None'];
zulfikar_panjul;semoga tanah papua tetap satu kesatuan dari NKRI;['None'];
nilan_sari;semoga terwujud Aamiin;['None'];
albaysh2349;seneng banget liatnya kerennnn;['None'];
ainift;sepanjang video cuma bisa bilang wah waaah WAAAAAH;['None'];
its__208;seperti bahagia apa menderita yaa hadapi dengan senyuman;['None'];
sherlytamara2_;seperti ini harus dijauhi karena terus menebar berita provokasi yg bertujuan buruk ke pemerintahan mereka menggunakan media masa untuk menggiring opini sesat waspada jangan mau terprofokasi;['None'];
uzi.fauziah.944;serakah;['None'];
haydaragr;sesungguhnya islam pertama kali datang dalam keadaan asing maka pada akhir zaman dia islam akan dalam keadaan terasingkan pula maka beruntunglah bagi orang muslim yang terasingkan;['None'];
bumbu_omama;setegar itukah Apa aq bisa berfikir begitu;['None'];
jepriharyanto;setiap Jokowi datang di daerah teriak probowo;['None'];
ary.putra.50951101;setiap wilayah harus bgtuklo perlu klo doi blusukan acuhin aja biar doi ngrasa ga;['None'];
abdullah_saprudin;setidaknya bang nggak kalah apa yang beliau kerjakan selalu kaum abg berburuk sangka giliran kerja beliau nyata kenapa abg diam aku liat kerjaan abg gini gini aja ya emang abh nggak malu sama diri abg gmna orang mau menghargain abg sedangkan abg nggak pernah menghargai org miris banget hidup abg;['None'];
fikriakbar1793;setidaknya pemikiran kita yg merdeka jgn mau d bodohi di negara yg ngakunya Demokrasi Rakyatlah yg harus berdaulat;['None'];
cak_hudan;setres;['None'];
asna_rasyid;setuju;['None'];
mulianakhalida;setuju aamiin ya Allah;['None'];
septiauciervina;setuju aku langsung pindah bank;['None'];
liezzrachman;setuju banget;['None'];
maxruv_mf;setuju banget gaungkan teruss;['None'];
mmhazzam1;setuju banget smg sy pnjng umur bs pilih beliau;['None'];
qila_qory;setuju bgr;['None'];
puspa_gadis_baby_spa_alami;setuju bgt lgsng pindah;['None'];
sari.aprianti.754;setuju buangettttt;['None'];
ademutt23;setuju lanjutkan;['None'];
sulisekasulis;setuju pak;['None'];
bachtiarhady82;setuju tpi antek curang banyak kali;['None'];
agussuyono201701;setujuu;['None'];
imam.nugraha09;setujuuu;['None'];
tita298;setujuuu banget;['None'];
enggarsetiyorahayu;setujuuu tegakkan kebenaran kejujuran;['None'];
kibuyut_ireng;setujuuuu;['None'];
ria.rianita;setujuuuu pisaaan ateuuh;['None'];
nugraheni5946;setujuuuuuu;['None'];
nenkzubaedah;setujuuuuuuuuu;['None'];
hermanmotret;setujuuuuuuuuuuuuu;['None'];
hengki_istiqlal;si aseng itu mengundang kembali lagi;['None'];
noni9112;si togog suruh nyoba rasain dulu klo dah nyoba baru koment dasar;['None'];
litanurasiyah;sian deh gara dpt duit ga seberapa dpenjara yang ngsih duit nya makannduit tak terbatas;['None'];
fahruloji64;siap;['None'];
azzahramimie;siap dukung;['None'];
darren_raskaljrx;siapa sekarang yg jadu presiden;['None'];
ayaah.rafif;siapa sih tu org tolol;['None'];
beniandika1996gmail.com7;siapp saya siap;['None'];
nizaralfariez_dwi_02;sikaaat kebusukan;['None'];
muh.januri;sinetron apalagi nih;['None'];
chaoz.id;sini gua tebas anjing setan lu manusia apa babi;['None'];
ant_140984;sipir RW;['None'];
defriansyah26;sipit B;['None'];
agung_via13;sipit makin ngelunjak;['None'];
afwanul2000;sipp mantap indonesia maju;['None'];
ridwan_noelhoer;skak mat;['None'];
warunkmahasiswa;smangat pak N_Target;['aniesbaswedan'];
dwimurnilestari;smg kenyataan Amiin;['None'];
adinda_cyng;smga shat sllu pak presiden prbowo;['None'];
smith_fariz;sohib kuliah ana di Tripoli Libya banyak org China jago bahasa Arab China mahasiswi asing kedua terbanyak di Libya setelah Indonesia;['None'];
haerudd5;sok pancasila;['None'];
haysia81;sombongnya tuh orang;['None'];
diniindah80;statuse lucu gagap kyk pelawak ae;['None'];
princes_umma;suaiii;['None'];
fenyswsinergy;subahanallah;['None'];
kekuatan_45;sudah FH jangan seperti itu lah indonesia ini negara yang damai dan tentram jangan di provokasi;['None'];
regarborneo;sudah berani PKI terang an yaa;['None'];
asep8965;sudah jamannya begini ujian;['None'];
fahrul.azam328;sudah lah bg jangan memprofokasi lg Lebih baik kita bersama bersatu dan bersama berupaya memajukan negara kita indonesia dengan pak Jokowi sbg pemimpin nya Suka atau tidak pak jokowi lah yg skrang merupakan presiden seluruh rakyat indonesia Kita harus bersatu dalam membangun dan memajukan indonesia ini;['None'];
damarachilles;sudah lah jangan provokasi lagi kita ini negara yang damai dan terntram seharunya tanpa provokasi;['None'];
jibrilsoeharjo;sudah lah lebih baik melakukan hal yang positif dari seperti ini sama saja memprovokasi umat;['None'];
ekofatmawati59;sukurin;['None'];
firman_hendri;sumpah berasa pengen jait mulut nya ngomong kek gitu gak ada etika;['None'];
muhammadnurramadhan65;sumpah kagak ngerti ane maksud kalimat tu orang mau jadi vikinisasi mngkin;['None'];
dayang357_;sumpah mewek akoh gk kuat;['None'];
_m45_1nun9_;sunggu senang sekali mereka bisa berguru sama beliau gue jadi ngiri moga sehat selalu Ya Habibana;['None'];
agusduriat48588;surat rehabilitasi kalo kata pa president tutup dan di kemana kan di ceklis setiap bulan nya BNN se indonesia untuk juta satu lembar ya tutup surat rehabilitasi tersebut;['None'];
fahmi_sipahutar;suruh pulang ke spesies nya;['None'];
heendiisurya;sy g ada BPJS mo ditagih juga;['None'];
gastian_iel;sy tahu solusinya bgmn klu pejabat itu kuta ganti n kita ungsikan sdh tdk hayak;['None'];
utuhaslan;sya dr malaysia alhamdulillah sy suka perkmbngn politik indonesia walaupun sy kecewa dgn kekalahn pak prabkwo akibat kecurgn pemilu tp x apa Allah maha adil anis adalah calon pres Indonesia yg sterusnya amiin;['None'];
korokoroki;tabarokallahu fiykum;['None'];
mbah_bowoo;tag;['None'];
robi_gunawan96;tag ignya min;['None'];
kikiii.83;tag min orangny;['None'];
martini712;tah yaa orang goblok tuh ky gitu;['None'];
parjoko088;tak diinginkan rakyat;['None'];
fahmi_graff;tak meyangka ternyata sudah ngolam;['None'];
bilywise;takbiiir;['None'];
rinanurdin;tanda akhir jaman;['None'];
afridon_aries;tarik semua tabungan yg ada di bank dr pada was trus capek cari duit eeeeh di gotong tuyul berdasi;['None'];
gotongroyong01;tata kata seolah olah;['None'];
emysuliatyaningsih;tdk cukupkah palu sigi donggala yg tanahnya digulung sebagai peringatan bagi kita;['None'];
ferdian.yang;telolet ajak gelud makhluk ini;['None'];
dedikusumawijaya;tertawa lah wahai kau kau para pendusta kau lupa rakyat moe lagi menderita laknat allah akan menimpa mu;['None'];
asmarfirda;terus berkarya pak jangan dilayanin sm yg iri dengki mereka ga punya karya cuma nyinyir doang;['None'];
ebwood81;terus pace sampe presiden mundur;['None'];
abrahelbeny;teruslah berjuang;['None'];
hj.murni_boge;tetap d hati;['None'];
yusuftrialfajar;tetap hati krna pndukung reIm skarang kaum munafik yg bodoh;['None'];
ethan_inst;tetap lha oposisi;['None'];
kupanji;tetep aja dia pemimpinmu PERCUMA LOE KOAR;['None'];
yulitaufannurnissa;teu apal ka bandung min aya ngiluan;['None'];
herryprihantoro;th ke depan di gituin stiap keliling;['None'];
gie_knuklebomb;the babi imigran;['None'];
dhyanprabowo;the next presiden;['None'];
ibn_naum;this is how a president supposed to be but whatever Saya mengagumimu Pak N_Target With all my respect;['aniesbaswedan'];
eko.callista;thun kedepan ya jangan heran kita nonton begini trus kan negeri tai land;['None'];
georgewenur;tidak ada yang seperti Almarhum Ini baru Panutan;['None'];
hambali_pikoli;tidak usah dilaporkan mba percumah;['None'];
wall_art_and_interior_design;tidur jam karna mikir utang nrgara indonesia semakin hancur gara gara otak jae kosong;['None'];
musdiedwar;togog;['None'];
antscrock;tolol;['None'];
fitriyani_fitty;tolong jangan di share dlu masalah nya masih di periksa cek langsung di ig korban N_Target;['sherinaeklezia'];
prjont;trs lo pikir NASAKOM plg cck cck Ndiyassmu kl lo sggp ngusir BANKster yg mengendalikan bangsa ini br gw setuju ideologi nasakom ato khilafah;['None'];
fawaa_id;trus apa hubunganya sama hastag lu mincoeg LOL;['None'];
dinairawati1983;tu satpam org knp pd diem aj nya wkt si sipit itu bilang anjing ke perempuan malu tu badan pa satpam cm gede doang;['None'];
siang_doli;tukang hoax yg udah pernah masuk bui kok dipercaya kan tolol;['None'];
rikyhdyat;udah gak heran kebiasaan dari dulu menang disorot doang;['None'];
chandrajupiter;udah kaya di film film Mantapp;['None'];
ekasehpatahunan;udah pasti pendatang;['None'];
bayang109;udah udah pemilu sudah usai;['None'];
saifudin453;ulama lurus;['None'];
dokter.online_herbal;umurr keatas di ledekiiin bncl mknya pgrd tinggi mu cm dlm htng hr lh cek BI;['None'];
indradwi0451;untung bukan cwe gue wkwk abis lah kau kalo itu cwe gue;['None'];
_ayomi_07;usir dorang;['None'];
nnuriah31;video zaman kampanye ini;['None'];
anarkyradit;waduh;['None'];
titiekfachlevi;waduh dah kek debt collector;['None'];
fauzan_a18;waduh dimana ni;['None'];
lenaria6;waduhh;['None'];
matoa_papeda;wah udah dirinduin ama rosulullah cepetan nyusul sono;['None'];
dwihesty23;wahh seriusan;['None'];
fahrul.azam328;wajar aja itu mas mbak Namanya jg manusia biasa Tp hebaat ya pak jokowi dikasih penghargaan dari negara lain Banggalah rakyat indonesia dipimpin oleh pak jokowi;['None'];
gondowalondo;walaupun menghormati putusan MK saya harap Pak Prabowo jgn ucapin selamat kepada pemimpin hasil culas;['None'];
bangzen62;we proud of you i trust you the next president;['None'];
dekur84;welcome rezim jancuk;['None'];
_indah_rahayu;weleh;['None'];
alfian_bagas;wkwk untung bukan si ono yg diwawancarai ditanya panjang lebar nanti jawab nya BUKAN URUSAN SAYA sehat selalu Pak Gub;['None'];
fendi_potra;wkwkkw kalau org otaknya nga ada bgtu alasanya dungu wkwkwkkw;['None'];
milacutes_store;wkwkwkkw kerennnn yg lewat itu konvoi cebong sekolem iq sepedunguan;['None'];
arfan_mboys;wkwkwkwk N_Target N_Target N_Target N_Target N_Target N_Target;['_yusufmuhammad_', 'islah_bahrawi', 'narkosun', 'teddygusnaidi', 'sewordofficial_', 'madawablue'];
jokolelono1934;wkwkwkwkwkw;['None'];
bono_demian;wowwwww makin d akuinya Kaum laknat;['None'];
richardmaymay;wuihh kaca mobil ditutup rapat;['None'];
ierawandenda;www ngibul com;['None'];
sasikafo;x an pun takut kan mau ngapa ngapain orang ini karna hukum dia orang pegang pelan duit bro;['None'];
tutihamidzalukhu;ya Allah;['None'];
hilmy_bahtiar;ya Allah gus orang yg kau maksud dan tertawakan itu hanya ingin minta keadilan tapi kau buat lelucon coba seandainya salah satunya orang tuamu semoga suatu saat kau akan sadar gus trus sebagai contoh kau bilang islam gak perlu dibela jika suatu hari ada orang yg sobek Al Quran di depan matamu menghina AlQuran dan menginjak alQuran apa kau diam saja tak membela gus;['None'];
reinata4941;ya Alloh saudara q;['None'];
viza.1232;ya Alloh ya robb kenapa islam selalu dikambinghitamkan dg ceramah yg gk jelas bukan menegakkan hukum islam sebenarnya malah mengebiri hukum islam auto nyesatin nih klo kyk gini;['None'];
afxar_rai;ya cuma cebong ya kepanasan lihat bendera tauhid;['None'];
icha_19781;ya rabb habibana;['None'];
kikiii.83;yaa allah sungguh kejaaaaaaammm rezim skrng ni;['None'];
alfinamahadewi11;yaelah intinya kalian itu banyak yang share hoax serta caption menghujat betul gak udah kebaca gerakan kalian hanya memprovokasi masyarakat dengan agama yang kalian jadikan alat utama untuk menghasut masyarakat dengan tujuan menjatuhkan pemerintah dan merusak persatuan dengan sistem adu domba yang kalian mainkan yakan;['None'];
si_izzat46;yaiyaalahh;['None'];
wawanloblobly;yang demo dah bertobat disini masih koar;['None'];
dzulfiqarppadmanaba;yang dimenangkan tak percaya diri awokawokawok N_Target;['kamapgst'];
